genome_accession,protein_id,category,emb_row,role,is_positive,phylum,length_aa,pfam_family
GB_GCA_002727195.1,PBWH01000020.1_166,characterised_at_t0,51734,reference,False,Latescibacterota,95,PF20501.1
GB_GCA_002070295.1,MWCZ01000063.1_11,characterised_at_t0,51735,reference,False,Latescibacterota,487,
GB_GCA_002727195.1,PBWH01000005.1_269,characterised_at_t0,51736,reference,False,Latescibacterota,162,PF01035.23
GB_GCA_002070295.1,MWCZ01000239.1_2,characterised_at_t0,51737,reference,False,Latescibacterota,162,PF09835.12
GB_GCA_002727195.1,PBWH01000007.1_213,characterised_at_t0,51738,reference,False,Latescibacterota,346,
GB_GCA_002727195.1,PBWH01000029.1_50,characterised_at_t0,51739,reference,False,Latescibacterota,752,
GB_GCA_002070295.1,MWCZ01000055.1_12,characterised_at_t0,51740,reference,False,Latescibacterota,607,
GB_GCA_002070295.1,MWCZ01000296.1_5,characterised_at_t0,51741,reference,False,Latescibacterota,97,PF07021.15
GB_GCA_002727195.1,PBWH01000031.1_60,characterised_at_t0,51742,reference,False,Latescibacterota,436,
GB_GCA_002727195.1,PBWH01000027.1_109,characterised_at_t0,51743,reference,False,Latescibacterota,268,PF05721.16
GB_GCA_002727195.1,PBWH01000006.1_645,characterised_at_t0,51744,reference,False,Latescibacterota,350,
GB_GCA_002727195.1,PBWH01000023.1_160,characterised_at_t0,51745,reference,False,Latescibacterota,255,PF13505.9
GB_GCA_002727195.1,PBWH01000009.1_136,characterised_at_t0,51746,reference,False,Latescibacterota,400,PF09492.13
GB_GCA_002070295.1,MWCZ01000086.1_3,characterised_at_t0,51747,reference,False,Latescibacterota,472,
GB_GCA_002727195.1,PBWH01000015.1_27,characterised_at_t0,51748,reference,False,Latescibacterota,152,PF03100.18
GB_GCA_002070295.1,MWCZ01000154.1_2,characterised_at_t0,51749,reference,False,Latescibacterota,194,
GB_GCA_002070295.1,MWCZ01000096.1_1,characterised_at_t0,51750,reference,False,Latescibacterota,189,PF00999.24
GB_GCA_002727195.1,PBWH01000007.1_36,characterised_at_t0,51751,reference,False,Latescibacterota,178,PF13088.9
GB_GCA_002070295.1,MWCZ01000110.1_10,characterised_at_t0,51752,reference,False,Latescibacterota,397,PF01208.20
GB_GCA_002727195.1,PBWH01000006.1_659,characterised_at_t0,51753,reference,False,Latescibacterota,279,PF13369.9
GB_GCA_002070295.1,MWCZ01000094.1_2,characterised_at_t0,51754,reference,False,Latescibacterota,474,PF14667.9
GB_GCA_002070295.1,MWCZ01000052.1_4,characterised_at_t0,51755,reference,False,Latescibacterota,292,PF01261.27
GB_GCA_002727195.1,PBWH01000014.1_167,characterised_at_t0,51756,reference,False,Latescibacterota,354,
GB_GCA_002070295.1,MWCZ01000153.1_5,characterised_at_t0,51757,reference,False,Latescibacterota,315,PF03781.19
GB_GCA_002727195.1,PBWH01000015.1_114,characterised_at_t0,51758,reference,False,Latescibacterota,366,
GB_GCA_002727195.1,PBWH01000023.1_77,characterised_at_t0,51759,reference,False,Latescibacterota,490,PF00496.25
GB_GCA_002070295.1,MWCZ01000019.1_18,characterised_at_t0,51760,reference,False,Latescibacterota,346,PF01370.24
GB_GCA_002070295.1,MWCZ01000015.1_22,characterised_at_t0,51761,reference,False,Latescibacterota,119,
GB_GCA_002727195.1,PBWH01000006.1_414,characterised_at_t0,51762,reference,False,Latescibacterota,138,PF12904.10
GB_GCA_002727195.1,PBWH01000016.1_100,characterised_at_t0,51763,reference,False,Latescibacterota,74,PF00831.26
GB_GCA_002727195.1,PBWH01000003.1_23,characterised_at_t0,51764,reference,False,Latescibacterota,709,PF00496.25
GB_GCA_002727195.1,PBWH01000019.1_29,characterised_at_t0,51765,reference,False,Latescibacterota,101,PF01985.24
GB_GCA_002727195.1,PBWH01000005.1_158,characterised_at_t0,51766,reference,False,Latescibacterota,335,
GB_GCA_002727195.1,PBWH01000028.1_70,characterised_at_t0,51767,reference,False,Latescibacterota,269,PF02621.17
GB_GCA_002070295.1,MWCZ01000175.1_1,characterised_at_t0,51768,reference,False,Latescibacterota,90,PF00701.25
GB_GCA_002727195.1,PBWH01000030.1_21,characterised_at_t0,51769,reference,False,Latescibacterota,367,
GB_GCA_002727195.1,PBWH01000031.1_31,characterised_at_t0,51770,reference,False,Latescibacterota,145,
GB_GCA_002727195.1,PBWH01000008.1_149,characterised_at_t0,51771,reference,False,Latescibacterota,77,PF16347.8
GB_GCA_002070295.1,MWCZ01000204.1_4,characterised_at_t0,51772,reference,False,Latescibacterota,700,
GB_GCA_002727195.1,PBWH01000014.1_93,characterised_at_t0,51773,reference,False,Latescibacterota,51,PF06262.14
GB_GCA_002070295.1,MWCZ01000174.1_1,characterised_at_t0,51774,reference,False,Latescibacterota,364,
GB_GCA_002727195.1,PBWH01000015.1_36,characterised_at_t0,51775,reference,False,Latescibacterota,302,PF00701.25
GB_GCA_002727195.1,PBWH01000015.1_49,characterised_at_t0,51776,reference,False,Latescibacterota,453,
GB_GCA_002070295.1,MWCZ01000047.1_10,characterised_at_t0,51777,reference,False,Latescibacterota,406,PF00557.27
GB_GCA_002727195.1,PBWH01000005.1_14,characterised_at_t0,51778,reference,False,Latescibacterota,124,PF05721.16
GB_GCA_002070295.1,MWCZ01000145.1_4,characterised_at_t0,51779,reference,False,Latescibacterota,273,PF01026.24
GB_GCA_002727195.1,PBWH01000028.1_41,characterised_at_t0,51780,reference,False,Latescibacterota,67,PF00313.25
GB_GCA_002070295.1,MWCZ01000019.1_8,characterised_at_t0,51781,reference,False,Latescibacterota,370,PF13810.9
GB_GCA_002727195.1,PBWH01000016.1_65,characterised_at_t0,51782,reference,False,Latescibacterota,457,PF14238.9
GB_GCA_002070295.1,MWCZ01000177.1_1,characterised_at_t0,51783,reference,False,Latescibacterota,1329,
GB_GCA_002070295.1,MWCZ01000017.1_7,characterised_at_t0,51784,reference,False,Latescibacterota,439,
GB_GCA_002070295.1,MWCZ01000092.1_10,characterised_at_t0,51785,reference,False,Latescibacterota,390,PF01208.20
GB_GCA_002070295.1,MWCZ01000011.1_15,characterised_at_t0,51786,reference,False,Latescibacterota,249,PF10502.12
GB_GCA_002727195.1,PBWH01000003.1_208,characterised_at_t0,51787,reference,False,Latescibacterota,146,PF00581.23
GB_GCA_002727195.1,PBWH01000001.1_42,characterised_at_t0,51788,reference,False,Latescibacterota,154,PF03745.17
GB_GCA_002070295.1,MWCZ01000068.1_6,characterised_at_t0,51789,reference,False,Latescibacterota,264,
GB_GCA_002070295.1,MWCZ01000094.1_7,characterised_at_t0,51790,reference,False,Latescibacterota,523,
GB_GCA_002727195.1,PBWH01000030.1_112,characterised_at_t0,51791,reference,False,Latescibacterota,1888,
GB_GCA_002727195.1,PBWH01000012.1_24,characterised_at_t0,51792,reference,False,Latescibacterota,254,
GB_GCA_002070295.1,MWCZ01000048.1_16,characterised_at_t0,51793,reference,False,Latescibacterota,81,PF04085.17
GB_GCA_002070295.1,MWCZ01000405.1_1,characterised_at_t0,51794,reference,False,Latescibacterota,515,
GB_GCA_002727195.1,PBWH01000006.1_512,characterised_at_t0,51795,reference,False,Latescibacterota,112,PF06803.15
GB_GCA_002070295.1,MWCZ01000029.1_15,characterised_at_t0,51796,reference,False,Latescibacterota,373,
GB_GCA_002727195.1,PBWH01000023.1_181,characterised_at_t0,51797,reference,False,Latescibacterota,426,PF00709.24
GB_GCA_002727195.1,PBWH01000006.1_497,characterised_at_t0,51798,reference,False,Latescibacterota,369,PF00924.21
GB_GCA_002727195.1,PBWH01000021.1_90,characterised_at_t0,51799,reference,False,Latescibacterota,498,
GB_GCA_002727195.1,PBWH01000013.1_9,characterised_at_t0,51800,reference,False,Latescibacterota,251,PF01261.27
GB_GCA_002727195.1,PBWH01000019.1_5,characterised_at_t0,51801,reference,False,Latescibacterota,231,
GB_GCA_002070295.1,MWCZ01000568.1_1,characterised_at_t0,51802,reference,False,Latescibacterota,226,PF01208.20
GB_GCA_002070295.1,MWCZ01000090.1_6,characterised_at_t0,51803,reference,False,Latescibacterota,162,PF02542.19
GB_GCA_002727195.1,PBWH01000015.1_169,characterised_at_t0,51804,reference,False,Latescibacterota,314,
GB_GCA_002727195.1,PBWH01000005.1_529,characterised_at_t0,51805,reference,False,Latescibacterota,100,PF00884.26
GB_GCA_002070295.1,MWCZ01000174.1_9,characterised_at_t0,51806,reference,False,Latescibacterota,131,PF01451.24
GB_GCA_002070295.1,MWCZ01000090.1_2,characterised_at_t0,51807,reference,False,Latescibacterota,228,
GB_GCA_002727195.1,PBWH01000014.1_262,characterised_at_t0,51808,reference,False,Latescibacterota,427,PF01244.24
GB_GCA_002727195.1,PBWH01000005.1_82,characterised_at_t0,51809,reference,False,Latescibacterota,71,PF00293.31
GB_GCA_002070295.1,MWCZ01000508.1_1,characterised_at_t0,51810,reference,False,Latescibacterota,534,
GB_GCA_002727195.1,PBWH01000008.1_161,characterised_at_t0,51811,reference,False,Latescibacterota,103,PF00886.22
GB_GCA_002070295.1,MWCZ01000005.1_2,characterised_at_t0,51812,reference,False,Latescibacterota,198,PF03956.16
GB_GCA_002727195.1,PBWH01000009.1_16,characterised_at_t0,51813,reference,False,Latescibacterota,212,PF06283.14
GB_GCA_002070295.1,MWCZ01000179.1_8,characterised_at_t0,51814,reference,False,Latescibacterota,443,PF19077.3
GB_GCA_002070295.1,MWCZ01000265.1_1,characterised_at_t0,51815,reference,False,Latescibacterota,155,PF16198.8
GB_GCA_002727195.1,PBWH01000007.1_181,characterised_at_t0,51816,reference,False,Latescibacterota,576,PF00884.26
GB_GCA_002727195.1,PBWH01000011.1_23,characterised_at_t0,51817,reference,False,Latescibacterota,390,
GB_GCA_002727195.1,PBWH01000032.1_12,characterised_at_t0,51818,reference,False,Latescibacterota,466,PF04932.18
GB_GCA_002727195.1,PBWH01000006.1_29,characterised_at_t0,51819,reference,False,Latescibacterota,131,
GB_GCA_002070295.1,MWCZ01000338.1_1,characterised_at_t0,51820,reference,False,Latescibacterota,371,
GB_GCA_002727195.1,PBWH01000006.1_669,characterised_at_t0,51821,reference,False,Latescibacterota,127,PF01597.22
GB_GCA_002070295.1,MWCZ01000075.1_2,characterised_at_t0,51822,reference,False,Latescibacterota,799,
GB_GCA_002070295.1,MWCZ01000520.1_1,characterised_at_t0,51823,reference,False,Latescibacterota,111,PF02080.24
GB_GCA_002070295.1,MWCZ01000294.1_1,characterised_at_t0,51824,reference,False,Latescibacterota,373,PF00155.24
GB_GCA_002070295.1,MWCZ01000319.1_1,characterised_at_t0,51825,reference,False,Latescibacterota,167,PF01268.22
GB_GCA_002727195.1,PBWH01000014.1_156,characterised_at_t0,51826,reference,False,Latescibacterota,157,PF00885.22
GB_GCA_002727195.1,PBWH01000018.1_26,characterised_at_t0,51827,reference,False,Latescibacterota,391,
GB_GCA_002070295.1,MWCZ01000203.1_5,characterised_at_t0,51828,reference,False,Latescibacterota,1243,PF18884.3
GB_GCA_002727195.1,PBWH01000027.1_170,characterised_at_t0,51829,reference,False,Latescibacterota,645,
GB_GCA_002727195.1,PBWH01000005.1_287,characterised_at_t0,51830,reference,False,Latescibacterota,131,PF13302.10
GB_GCA_002727195.1,PBWH01000022.1_25,characterised_at_t0,51831,reference,False,Latescibacterota,182,
GB_GCA_002727195.1,PBWH01000005.1_553,characterised_at_t0,51832,reference,False,Latescibacterota,319,PF00149.31
GB_GCA_002727195.1,PBWH01000005.1_581,characterised_at_t0,51833,reference,False,Latescibacterota,279,PF02811.22
GB_GCA_016202645.1,JACQOF010000009.1_29,characterised_at_t0,51834,reference,False,Lindowbacteria,298,
GB_GCA_016202645.1,JACQOF010000119.1_13,characterised_at_t0,51835,reference,False,Lindowbacteria,244,PF00005.30
GB_GCA_016202645.1,JACQOF010000134.1_16,characterised_at_t0,51836,reference,False,Lindowbacteria,360,PF01384.23
GB_GCA_001784175.1,MFPR01000022.1_1,characterised_at_t0,51837,reference,False,Lindowbacteria,4755,
GB_GCA_001784175.1,MFPR01000006.1_6,characterised_at_t0,51838,reference,False,Lindowbacteria,353,PF00437.23
GB_GCA_001784175.1,MFPR01000030.1_44,characterised_at_t0,51839,reference,False,Lindowbacteria,433,
GB_GCA_001784175.1,MFPR01000020.1_240,characterised_at_t0,51840,reference,False,Lindowbacteria,99,PF05016.18
GB_GCA_016202645.1,JACQOF010000097.1_84,characterised_at_t0,51841,reference,False,Lindowbacteria,91,PF13711.9
GB_GCA_001784175.1,MFPR01000004.1_115,characterised_at_t0,51842,reference,False,Lindowbacteria,146,PF01592.19
GB_GCA_016202645.1,JACQOF010000064.1_23,characterised_at_t0,51843,reference,False,Lindowbacteria,365,PF07690.19
GB_GCA_016202645.1,JACQOF010000140.1_63,characterised_at_t0,51844,reference,False,Lindowbacteria,241,
GB_GCA_016202645.1,JACQOF010000054.1_2,characterised_at_t0,51845,reference,False,Lindowbacteria,130,PF05717.16
GB_GCA_016202645.1,JACQOF010000026.1_12,characterised_at_t0,51846,reference,False,Lindowbacteria,200,PF02572.18
GB_GCA_016202645.1,JACQOF010000067.1_1,characterised_at_t0,51847,reference,False,Lindowbacteria,77,PF02518.29
GB_GCA_001784175.1,MFPR01000044.1_29,characterised_at_t0,51848,reference,False,Lindowbacteria,417,
GB_GCA_001784175.1,MFPR01000004.1_188,characterised_at_t0,51849,reference,False,Lindowbacteria,242,
GB_GCA_001784175.1,MFPR01000043.1_191,characterised_at_t0,51850,reference,False,Lindowbacteria,465,
GB_GCA_001784175.1,MFPR01000020.1_177,characterised_at_t0,51851,reference,False,Lindowbacteria,704,
GB_GCA_001784175.1,MFPR01000006.1_3,characterised_at_t0,51852,reference,False,Lindowbacteria,141,
GB_GCA_001784175.1,MFPR01000040.1_7,characterised_at_t0,51853,reference,False,Lindowbacteria,1139,
GB_GCA_016202645.1,JACQOF010000102.1_9,characterised_at_t0,51854,reference,False,Lindowbacteria,344,
GB_GCA_016202645.1,JACQOF010000112.1_13,characterised_at_t0,51855,reference,False,Lindowbacteria,438,PF00027.32
GB_GCA_001784175.1,MFPR01000020.1_104,characterised_at_t0,51856,reference,False,Lindowbacteria,495,
GB_GCA_001784175.1,MFPR01000003.1_45,characterised_at_t0,51857,reference,False,Lindowbacteria,517,
GB_GCA_001784175.1,MFPR01000004.1_187,characterised_at_t0,51858,reference,False,Lindowbacteria,800,PF04932.18
GB_GCA_001784175.1,MFPR01000037.1_59,characterised_at_t0,51859,reference,False,Lindowbacteria,305,PF00294.27
GB_GCA_001784175.1,MFPR01000021.1_10,characterised_at_t0,51860,reference,False,Lindowbacteria,374,
GB_GCA_001784175.1,MFPR01000027.1_60,characterised_at_t0,51861,reference,False,Lindowbacteria,822,
GB_GCA_001784175.1,MFPR01000026.1_18,characterised_at_t0,51862,reference,False,Lindowbacteria,394,
GB_GCA_016202645.1,JACQOF010000036.1_5,characterised_at_t0,51863,reference,False,Lindowbacteria,91,PF01313.22
GB_GCA_016202645.1,JACQOF010000140.1_39,characterised_at_t0,51864,reference,False,Lindowbacteria,435,
GB_GCA_016202645.1,JACQOF010000140.1_55,characterised_at_t0,51865,reference,False,Lindowbacteria,483,
GB_GCA_001784175.1,MFPR01000009.1_8,characterised_at_t0,51866,reference,False,Lindowbacteria,149,PF02082.23
GB_GCA_001784175.1,MFPR01000043.1_183,characterised_at_t0,51867,reference,False,Lindowbacteria,357,
GB_GCA_001784175.1,MFPR01000041.1_7,characterised_at_t0,51868,reference,False,Lindowbacteria,368,PF00160.24
GB_GCA_016202645.1,JACQOF010000126.1_24,characterised_at_t0,51869,reference,False,Lindowbacteria,166,PF07811.15
GB_GCA_016202645.1,JACQOF010000146.1_20,characterised_at_t0,51870,reference,False,Lindowbacteria,419,
GB_GCA_016202645.1,JACQOF010000093.1_20,characterised_at_t0,51871,reference,False,Lindowbacteria,268,
GB_GCA_016202645.1,JACQOF010000065.1_1,characterised_at_t0,51872,reference,False,Lindowbacteria,1068,
GB_GCA_016202645.1,JACQOF010000078.1_8,characterised_at_t0,51873,reference,False,Lindowbacteria,183,
GB_GCA_001784175.1,MFPR01000004.1_428,characterised_at_t0,51874,reference,False,Lindowbacteria,308,
GB_GCA_001784175.1,MFPR01000001.1_131,characterised_at_t0,51875,reference,False,Lindowbacteria,197,PF01467.29
GB_GCA_001784175.1,MFPR01000030.1_92,characterised_at_t0,51876,reference,False,Lindowbacteria,487,
GB_GCA_001784175.1,MFPR01000037.1_106,characterised_at_t0,51877,reference,False,Lindowbacteria,408,PF01960.21
GB_GCA_016202645.1,JACQOF010000146.1_2,characterised_at_t0,51878,reference,False,Lindowbacteria,316,PF03687.16
GB_GCA_001784175.1,MFPR01000020.1_160,characterised_at_t0,51879,reference,False,Lindowbacteria,504,PF00078.30
GB_GCA_016202645.1,JACQOF010000127.1_164,characterised_at_t0,51880,reference,False,Lindowbacteria,199,PF00625.24
GB_GCA_001784175.1,MFPR01000026.1_6,characterised_at_t0,51881,reference,False,Lindowbacteria,101,PF01257.22
GB_GCA_016202645.1,JACQOF010000127.1_74,characterised_at_t0,51882,reference,False,Lindowbacteria,176,PF01625.24
GB_GCA_016202645.1,JACQOF010000012.1_29,characterised_at_t0,51883,reference,False,Lindowbacteria,463,
GB_GCA_016202645.1,JACQOF010000106.1_12,characterised_at_t0,51884,reference,False,Lindowbacteria,312,PF02653.19
GB_GCA_016202645.1,JACQOF010000012.1_26,characterised_at_t0,51885,reference,False,Lindowbacteria,363,PF00155.24
GB_GCA_001784175.1,MFPR01000012.1_33,characterised_at_t0,51886,reference,False,Lindowbacteria,1054,
GB_GCA_016202645.1,JACQOF010000087.1_3,characterised_at_t0,51887,reference,False,Lindowbacteria,142,PF01288.23
GB_GCA_001784175.1,MFPR01000004.1_6,characterised_at_t0,51888,reference,False,Lindowbacteria,179,PF19502.2
GB_GCA_001784175.1,MFPR01000005.1_1,characterised_at_t0,51889,reference,False,Lindowbacteria,69,PF07935.14
GB_GCA_016202645.1,JACQOF010000140.1_12,characterised_at_t0,51890,reference,False,Lindowbacteria,326,
GB_GCA_001784175.1,MFPR01000004.1_4,characterised_at_t0,51891,reference,False,Lindowbacteria,221,
GB_GCA_001784175.1,MFPR01000011.1_20,characterised_at_t0,51892,reference,False,Lindowbacteria,473,
GB_GCA_016202645.1,JACQOF010000134.1_22,characterised_at_t0,51893,reference,False,Lindowbacteria,495,
GB_GCA_001784175.1,MFPR01000026.1_3,characterised_at_t0,51894,reference,False,Lindowbacteria,4103,
GB_GCA_001784175.1,MFPR01000043.1_142,characterised_at_t0,51895,reference,False,Lindowbacteria,353,PF01008.20
GB_GCA_016202645.1,JACQOF010000003.1_22,characterised_at_t0,51896,reference,False,Lindowbacteria,434,
GB_GCA_016202645.1,JACQOF010000031.1_9,characterised_at_t0,51897,reference,False,Lindowbacteria,226,
GB_GCA_001784175.1,MFPR01000010.1_20,characterised_at_t0,51898,reference,False,Lindowbacteria,717,
GB_GCA_016202645.1,JACQOF010000117.1_14,characterised_at_t0,51899,reference,False,Lindowbacteria,284,PF00494.22
GB_GCA_001784175.1,MFPR01000018.1_4,characterised_at_t0,51900,reference,False,Lindowbacteria,420,PF04773.16
GB_GCA_001784175.1,MFPR01000037.1_4,characterised_at_t0,51901,reference,False,Lindowbacteria,579,
GB_GCA_001784175.1,MFPR01000001.1_79,characterised_at_t0,51902,reference,False,Lindowbacteria,189,PF00936.22
GB_GCA_016202645.1,JACQOF010000086.1_10,characterised_at_t0,51903,reference,False,Lindowbacteria,199,PF00929.27
GB_GCA_001784175.1,MFPR01000011.1_52,characterised_at_t0,51904,reference,False,Lindowbacteria,281,PF01177.25
GB_GCA_001784175.1,MFPR01000004.1_280,characterised_at_t0,51905,reference,False,Lindowbacteria,593,
GB_GCA_001784175.1,MFPR01000043.1_172,characterised_at_t0,51906,reference,False,Lindowbacteria,556,PF04932.18
GB_GCA_001784175.1,MFPR01000037.1_87,characterised_at_t0,51907,reference,False,Lindowbacteria,399,
GB_GCA_016202645.1,JACQOF010000127.1_11,characterised_at_t0,51908,reference,False,Lindowbacteria,352,PF00817.23
GB_GCA_016202645.1,JACQOF010000099.1_57,characterised_at_t0,51909,reference,False,Lindowbacteria,241,
GB_GCA_001784175.1,MFPR01000001.1_226,characterised_at_t0,51910,reference,False,Lindowbacteria,350,PF00437.23
GB_GCA_016202645.1,JACQOF010000070.1_13,characterised_at_t0,51911,reference,False,Lindowbacteria,223,
GB_GCA_016202645.1,JACQOF010000110.1_1,characterised_at_t0,51912,reference,False,Lindowbacteria,1599,
GB_GCA_001784175.1,MFPR01000017.1_175,characterised_at_t0,51913,reference,False,Lindowbacteria,494,PF00361.23
GB_GCA_001784175.1,MFPR01000037.1_17,characterised_at_t0,51914,reference,False,Lindowbacteria,795,
GB_GCA_016202645.1,JACQOF010000057.1_8,characterised_at_t0,51915,reference,False,Lindowbacteria,235,PF00297.25
