protein_id,family
WOZJ01000009.1_4,PF12172.11
WOZJ01000057.1_15,PF00480.23
WOZJ01000057.1_31,PF00334.22
WOZJ01000057.1_81,PF01008.20
WOZJ01000038.1_7,PF07963.15
WOZJ01000042.1_18,PF01058.25
WOZJ01000042.1_23,PF00499.23
WOZJ01000031.1_5,PF09360.13
WOZJ01000031.1_13,PF01545.24
WOZJ01000069.1_1,PF00149.31
WOZJ01000069.1_13,PF12811.10
WOZJ01000071.1_25,PF00717.26
WOZJ01000036.1_9,PF00005.30
WOZJ01000018.1_56,PF00420.27
WOZJ01000018.1_58,PF00146.24
WOZJ01000066.1_7,PF02754.19
WOZJ01000063.1_14,PF09652.13
DDYN01000039.1_17,PF00291.28
DDYN01000039.1_39,PF01464.23
DDYN01000039.1_64,PF02325.20
DDYN01000051.1_1,PF01039.25
DDYN01000051.1_40,PF04290.15
DDYN01000002.1_10,PF02922.21
DDYN01000002.1_23,PF00296.23
DDYN01000005.1_18,PF02675.18
DDYN01000005.1_71,PF03706.16
DDYN01000005.1_82,PF11231.11
DDYN01000005.1_96,PF00582.29
DDYN01000005.1_123,PF04055.24
DDYN01000004.1_20,PF02515.20
DDYN01000033.1_13,PF03775.19
DDYN01000001.1_12,PF04166.15
DDYN01000037.1_60,PF00573.25
DDYN01000016.1_78,PF00543.25
DDYN01000016.1_86,PF02579.20
DDYN01000028.1_12,PF00425.21
DDYN01000028.1_13,PF01063.22
DDYN01000028.1_29,PF01012.24
DDYN01000054.1_16,PF00581.23
DDYN01000055.1_8,PF00582.29
DDYN01000058.1_1,PF00266.22
DDYN01000006.1_11,PF03309.17
DDYN01000006.1_12,PF03099.22
DDYN01000030.1_20,PF00682.22
DDYN01000032.1_76,PF06289.14
DDYN01000031.1_56,PF02620.20
DDYN01000031.1_83,PF00691.23
DDYN01000009.1_6,PF00071.25
DDYN01000020.1_2,PF01144.26
DDYN01000010.1_36,PF01243.23
DDYN01000057.1_25,PF01740.24
DDYN01000057.1_34,PF07963.15
DDYN01000057.1_48,PF01258.20
DDYN01000057.1_49,PF01927.19
DDYN01000057.1_68,PF02683.18
DDYN01000013.1_16,PF00579.28
DDYN01000013.1_41,PF02472.19
DDYN01000013.1_53,PF01145.28
DDYN01000013.1_56,PF00483.26
DDYN01000013.1_85,PF00581.23
JAFYIM010000510.1_1,PF08843.14
JAFYIM010000060.1_2,PF00497.23
JAFYIM010000061.1_4,PF04505.15
JAFYIM010000009.1_9,PF00366.23
JAFYIM010000073.1_1,PF11175.11
JAFYIM010000098.1_2,PF04390.15
JAFYIM010000120.1_3,PF02673.21
JAFYIM010000163.1_2,PF00166.24
JAFYIM010000173.1_9,PF04932.18
JAFYIM010000180.1_3,PF04932.18
JAFYIM010000196.1_2,PF07027.15
JAFYIM010000202.1_30,PF00831.26
JAFYIM010000228.1_2,PF00152.23
JAFYIM010000233.1_5,PF02609.19
JAFYIM010000236.1_4,PF00152.23
JAFYIM010000243.1_2,PF00318.23
JAFYIM010000243.1_5,PF00821.21
JAFYIM010000248.1_5,PF03116.18
JAFYIM010000261.1_1,PF08843.14
JAFYIM010000277.1_3,PF01012.24
JAFYIM010000283.1_4,PF00590.23
JAFYIM010000295.1_8,PF00072.27
JAFYIM010000312.1_5,PF01098.22
JAFYIM010000314.1_1,PF02901.18
JAFYIM010000324.1_3,PF20511.1
JAFYIM010000324.1_8,PF13231.9
JAFYIM010000328.1_4,PF00691.23
JAFYIM010000033.1_10,PF04138.17
JAFYIM010000350.1_3,PF20038.2
JAFYIM010000362.1_3,PF13151.9
JAFYIM010000377.1_1,PF02837.21
JAFYIM010000390.1_2,PF00082.25
JAFYIM010000393.1_3,PF01476.23
JAFYIM010000005.1_2,PF00579.28
JAFYIM010000412.1_3,PF01613.21
JAFYIM010000418.1_2,PF08713.14
JAFYIM010000449.1_7,PF01026.24
JAFYIM010000459.1_7,PF02811.22
JAFYIM010000469.1_1,PF02811.22
JAFYIM010000476.1_3,PF07963.15
JAFYIM010000497.1_1,PF00501.31
JAGCDY010000027.1_5,PF03781.19
JAGCDY010000039.1_4,PF00565.20
JAGCDY010000006.1_5,PF00365.23
JAGCDY010000040.1_4,PF09822.12
JAGCDY010000041.1_6,PF01725.19
JAGCDY010000044.1_12,PF02386.19
JAGCDY010000052.1_2,PF02472.19
JAGCDY010000053.1_66,PF01632.22
JAGCDY010000054.1_1,PF20539.1
JAGCDY010000055.1_1,PF00756.23
JAGCDY010000055.1_22,PF01264.24
JAGCDY010000056.1_3,PF07907.14
JAGCDY010000058.1_24,PF01661.24
JAGCDY010000058.1_25,PF14262.9
JAGCDY010000058.1_27,PF01223.26
JAGCDY010000059.1_1,PF01261.27
JAGCDY010000059.1_8,PF00180.23
JAGCDY010000063.1_68,PF02585.20
JAGCDY010000064.1_4,PF13620.9
JAGCDY010000067.1_25,PF00534.23
JAGCDY010000070.1_3,PF01168.23
JAGCDY010000072.1_15,PF00218.24
JAGCDY010000075.1_4,PF10825.11
JAGCDY010000085.1_5,PF02566.22
JAGCDY010000085.1_15,PF04932.18
JAGCDY010000085.1_40,PF07085.15
JAGCDY010000086.1_4,PF00416.25
JAGCDY010000090.1_12,PF12044.11
JAGCDY010000094.1_13,PF04127.18
JAGCDY010000095.1_1,PF12836.10
JAGCDY010000096.1_1,PF00501.31
JAGCDY010000099.1_6,PF04107.16
JAGCDY010000108.1_22,PF03938.17
JAGCDY010000108.1_23,PF03938.17
JAGCDY010000115.1_3,PF00294.27
JAGCDY010000125.1_3,PF01025.22
JAGCDY010000125.1_9,PF01259.21
JAGCDY010000132.1_18,PF04028.16
JAGCDY010000135.1_5,PF00754.28
JAGCDY010000016.1_7,PF01066.24
WJOT01000062.1_8,PF01965.27
WJOT01000078.1_40,PF00137.24
WJOT01000027.1_4,PF01264.24
WJOT01000027.1_19,PF09861.12
WJOT01000024.1_8,PF12728.10
WJOT01000029.1_25,PF02310.22
WJOT01000080.1_8,PF12679.10
WJOT01000043.1_21,PF00793.23
WJOT01000095.1_19,PF00072.27
WJOT01000122.1_7,PF02677.17
WJOT01000122.1_8,PF08486.13
WJOT01000101.1_8,PF04015.15
WJOT01000047.1_7,PF10105.12
WJOT01000074.1_42,PF02684.18
WJOT01000104.1_11,PF04932.18
WJOT01000131.1_25,PF02535.25
WJOT01000092.1_6,PF00218.24
WJOT01000052.1_21,PF16285.8
WJOT01000041.1_31,PF08899.14
WJOT01000051.1_8,PF02445.19
WJOT01000115.1_11,PF12804.10
WJOT01000058.1_4,PF01048.23
WJOT01000042.1_9,PF01272.22
WJOT01000072.1_2,PF00579.28
WJOT01000072.1_19,PF04608.16
WJOT01000072.1_20,PF01066.24
WJOT01000103.1_8,PF01259.21
WJOT01000098.1_4,PF00535.29
WJOT01000044.1_19,PF02416.19
WJOT01000046.1_5,PF02666.18
WJOT01000118.1_1,PF13807.9
WJOT01000061.1_25,PF03309.17
WJOT01000025.1_6,PF00528.25
WJOT01000097.1_16,PF02517.19
DJVG01000043.1_29,PF13578.9
DJVG01000043.1_53,PF02954.22
DJVG01000009.1_49,PF00156.30
DJVG01000052.1_14,PF01709.23
DJVG01000051.1_19,PF01951.19
DJVG01000051.1_36,PF00682.22
DJVG01000065.1_21,PF04509.15
DJVG01000007.1_13,PF02350.22
DJVG01000007.1_17,PF00464.22
DJVG01000038.1_9,PF00691.23
DJVG01000031.1_1,PF00266.22
DJVG01000047.1_5,PF01066.24
DJVG01000014.1_26,PF13505.9
DJVG01000053.1_8,PF07963.15
DJVG01000020.1_21,PF00694.22
DJVG01000020.1_39,PF00318.23
DJVG01000039.1_13,PF00301.23
DJVG01000033.1_24,PF00313.25
DJVG01000033.1_58,PF10502.12
DJVG01000032.1_2,PF01592.19
DJVG01000032.1_64,PF13231.9
DJVG01000036.1_36,PF13580.9
DJVG01000044.1_23,PF13411.9
DJVG01000044.1_32,PF03687.16
DJVG01000044.1_56,PF00112.26
DJVG01000049.1_25,PF03773.16
DJVG01000062.1_14,PF01464.23
DJVG01000006.1_7,PF01025.22
DJVG01000034.1_105,PF07136.14
DJVG01000064.1_2,PF00920.24
DJVG01000064.1_39,PF06695.14
DJVG01000057.1_19,PF01195.22
DJVG01000057.1_32,PF07963.15
JAFGBE010000145.1_2,PF00933.24
JAFGBE010000149.1_4,PF09721.13
JAFGBE010000024.1_5,PF00300.25
JAFGBE010000171.1_4,PF04029.17
JAFGBE010000176.1_5,PF02163.25
JAFGBE010000182.1_17,PF03321.16
JAFGBE010000183.1_1,PF05157.18
JAFGBE010000184.1_1,PF00809.25
JAFGBE010000028.1_6,PF01321.21
JAFGBE010000190.1_2,PF20108.2
JAFGBE010000198.1_10,PF14345.9
JAFGBE010000198.1_15,PF00076.25
JAFGBE010000036.1_3,PF00160.24
JAFGBE010000040.1_3,PF07238.17
JAFGBE010000040.1_11,PF01258.20
JAFGBE010000042.1_16,PF13632.9
JAFGBE010000049.1_5,PF04893.20
JAFGBE010000055.1_1,PF02449.18
JAFGBE010000056.1_5,PF00528.25
JAFGBE010000060.1_26,PF02686.18
JAFGBE010000063.1_3,PF02887.19
JAFGBE010000004.1_4,PF05170.17
JAFGBE010000005.1_6,PF01451.24
JAFGBE010000073.1_10,PF01066.24
JAFGBE010000076.1_4,PF03610.19
JAFGBE010000096.1_26,PF00344.23
JAFGBE010000096.1_40,PF08899.14
JAFGBE010000100.1_4,PF03425.16
JAFGBE010000100.1_5,PF01791.12
JAFGBE010000103.1_7,PF11146.11
JAFGBE010000103.1_11,PF02699.18
JAFGBE010000014.1_3,PF01075.20
JAFGBE010000116.1_7,PF00535.29
JAFGBE010000121.1_5,PF01165.23
JAFGBE010000126.1_5,PF02542.19
JAFGBE010000131.1_2,PF00459.28
JAFGBE010000138.1_9,PF01242.22
JAFGBE010000138.1_10,PF01177.25
JAFGBE010000138.1_14,PF01668.21
DJVC01000038.1_6,PF00466.23
DJVC01000045.1_1,PF02511.18
DJVC01000035.1_1,PF00919.23
DJVC01000051.1_49,PF00892.23
DJVC01000102.1_7,PF01914.20
DJVC01000102.1_15,PF03435.21
DJVC01000095.1_9,PF00920.24
DJVC01000046.1_14,PF13584.9
DJVC01000053.1_28,PF02836.20
DJVC01000094.1_2,PF01066.24
DJVC01000007.1_2,PF02566.22
DJVC01000007.1_5,PF01618.19
DJVC01000007.1_6,PF02472.19
DJVC01000007.1_17,PF01618.19
DJVC01000007.1_21,PF01809.21
DJVC01000007.1_29,PF00814.28
DJVC01000115.1_8,PF04079.19
DJVC01000115.1_10,PF00579.28
DJVC01000133.1_5,PF13231.9
DJVC01000021.1_7,PF01197.21
DJVC01000128.1_14,PF00482.26
DJVC01000118.1_15,PF18329.4
DJVC01000080.1_7,PF05359.14
DJVC01000065.1_16,PF00330.23
DJVC01000129.1_12,PF02386.19
DJVC01000108.1_5,PF02472.19
DJVC01000067.1_5,PF00263.24
DJVC01000076.1_1,PF00132.27
DJVC01000087.1_7,PF04966.15
DJVC01000028.1_23,PF07963.15
DJVC01000003.1_6,PF00347.26
DJVC01000047.1_1,PF01041.20
DJVC01000042.1_13,PF00892.23
DJVC01000106.1_1,PF00005.30
DJVC01000026.1_6,PF01632.22
DJVC01000113.1_26,PF01451.24
DJVC01000101.1_1,PF00294.27
DJVC01000101.1_4,PF01467.29
DJVC01000099.1_8,PF02508.17
DJVC01000099.1_19,PF09838.12
DJVC01000099.1_30,PF01106.20
DJVC01000025.1_3,PF01176.22
DJVC01000025.1_14,PF08899.14
DJVC01000025.1_16,PF02517.19
JACPUR010000040.1_7,PF00329.22
JACPUR010000040.1_29,PF07690.19
JACPUR010000040.1_87,PF00528.25
JACPUR010000041.1_282,PF18932.3
JACPUR010000041.1_292,PF01177.25
JACPUR010000001.1_58,PF02348.22
JACPUR010000001.1_158,PF02683.18
JACPUR010000001.1_185,PF10646.12
JACPUR010000001.1_210,PF09674.13
JACPUR010000001.1_296,PF02627.23
JACPUR010000013.1_38,PF01862.19
JACPUR010000017.1_32,PF01196.22
JACPUR010000017.1_51,PF00174.22
JACPUR010000017.1_191,PF09084.14
JACPUR010000018.1_4,PF01042.24
JACPUR010000018.1_83,PF06508.16
JACPUR010000021.1_78,PF01040.21
JACPUR010000019.1_12,PF00430.21
JACPUR010000019.1_27,PF03372.26
JACPUR010000019.1_51,PF02515.20
JACPUR010000019.1_52,PF00590.23
JACPUR010000019.1_109,PF02661.21
JACPUR010000019.1_180,PF02698.20
JACPUR010000019.1_217,PF01300.21
JACPUR010000019.1_230,PF00625.24
JACPUR010000019.1_251,PF04238.15
JACPUR010000019.1_253,PF00510.21
JACPUR010000024.1_47,PF00561.23
JACPUR010000024.1_50,PF00857.23
JACPUR010000023.1_27,PF01425.24
JACPUR010000023.1_48,PF00216.24
JACPUR010000022.1_11,PF00121.21
JACPUR010000007.1_30,PF01965.27
JACPUR010000031.1_11,PF03625.17
JACPUR010000030.1_25,PF00795.25
JACPUR010000030.1_125,PF08308.14
JACPUR010000027.1_7,PF00753.30
JACPUR010000027.1_12,PF07578.14
JACPUR010000035.1_65,PF00528.25
JACPUR010000035.1_219,PF10150.12
JACPUR010000033.1_1,PF08902.14
JACPUR010000034.1_14,PF00881.27
JACPUR010000032.1_29,PF00903.28
JACPUR010000038.1_9,PF00582.29
JACPUR010000038.1_33,PF00381.22
JACPUR010000038.1_151,PF00528.25
JACPUR010000037.1_28,PF01052.23
JACPUR010000036.1_9,PF02653.19
JACPUR010000004.1_74,PF01925.22
JACPRG010000041.1_11,PF00528.25
JACPRG010000002.1_41,PF00296.23
JACPRG010000046.1_3,PF03480.16
JACPRG010000050.1_38,PF00885.22
JACPRG010000047.1_11,PF00296.23
JACPRG010000009.1_8,PF13779.9
JACPRG010000011.1_3,PF00795.25
JACPRG010000060.1_12,PF00753.30
JACPRG010000004.1_11,PF00625.24
JACPRG010000073.1_1,PF02776.21
JACPRG010000069.1_23,PF00253.24
JACPRG010000089.1_8,PF10432.12
JACPRG010000006.1_9,PF13489.9
JACPRG010000088.1_9,PF09347.13
JACPRG010000095.1_1,PF00296.23
JACPRG010000092.1_3,PF02775.24
JACPRG010000105.1_21,PF02120.19
JACPRG010000105.1_42,PF02561.17
JACPRG010000107.1_9,PF04909.17
JACPRG010000108.1_5,PF02538.17
JACPRG010000111.1_5,PF00482.26
JACPRG010000112.1_21,PF00892.23
JACPRG010000114.1_10,PF00291.28
JACPRG010000123.1_2,PF03069.18
JACPRG010000125.1_4,PF00296.23
JACPRG010000141.1_5,PF09834.12
JACPRG010000165.1_11,PF00892.23
JACPRG010000022.1_12,PF08478.13
JACPRG010000028.1_4,PF01145.28
JACPRG010000032.1_9,PF14175.9
JACPRG010000032.1_16,PF01027.23
JACPRG010000035.1_5,PF00830.22
RFFU01000111.1_10,PF01451.24
RFFU01000120.1_23,PF04327.15
RFFU01000120.1_35,PF03734.17
RFFU01000013.1_34,PF00160.24
RFFU01000121.1_8,PF06245.14
RFFU01000002.1_59,PF01084.23
RFFU01000143.1_5,PF03610.19
RFFU01000143.1_18,PF07963.15
RFFU01000143.1_34,PF00708.21
RFFU01000145.1_5,PF04715.16
RFFU01000025.1_1,PF00528.25
RFFU01000027.1_33,PF01722.21
RFFU01000032.1_7,PF07313.15
RFFU01000032.1_69,PF02586.17
RFFU01000034.1_26,PF00860.23
RFFU01000037.1_22,PF00027.32
RFFU01000037.1_42,PF04015.15
RFFU01000040.1_50,PF03934.16
RFFU01000042.1_19,PF02606.17
RFFU01000045.1_11,PF02836.20
RFFU01000045.1_19,PF13500.9
RFFU01000046.1_9,PF04390.15
RFFU01000056.1_20,PF00494.22
RFFU01000061.1_13,PF00990.24
RFFU01000068.1_1,PF03050.17
RFFU01000074.1_35,PF00027.32
RFFU01000075.1_2,PF00849.25
RFFU01000076.1_3,PF01515.22
RFFU01000078.1_51,PF13669.9
RFFU01000078.1_84,PF00535.29
RFFU01000081.1_15,PF01368.23
RFFU01000082.1_22,PF00731.23
RFFU01000084.1_47,PF08486.13
RFFU01000084.1_63,PF02050.19
RFFU01000084.1_77,PF01578.23
RFFU01000084.1_80,PF03100.18
RFFU01000084.1_96,PF12728.10
RFFU01000084.1_102,PF07963.15
RFFU01000089.1_14,PF13443.9
RFFU01000094.1_65,PF05099.16
RFFU01000094.1_71,PF01934.20
RFFU01000008.1_11,PF12974.10
RFFU01000009.1_12,PF01699.27
RFFU01000106.1_40,PF00005.30
RFFU01000107.1_3,PF12769.10
PEWQ01000102.1_2,PF00202.24
PEWQ01000060.1_14,PF02397.19
PEWQ01000170.1_15,PF14237.9
PEWQ01000104.1_1,PF01476.23
PEWQ01000004.1_5,PF04316.16
PEWQ01000037.1_4,PF04773.16
PEWQ01000037.1_12,PF14237.9
PEWQ01000067.1_23,PF03702.17
PEWQ01000125.1_25,PF01288.23
PEWQ01000063.1_15,PF01613.21
PEWQ01000077.1_11,PF00155.24
PEWQ01000117.1_4,PF01507.22
PEWQ01000190.1_2,PF03772.19
PEWQ01000028.1_1,PF00877.22
PEWQ01000158.1_2,PF13231.9
PEWQ01000203.1_14,PF02545.17
PEWQ01000015.1_8,PF11823.11
PEWQ01000083.1_7,PF00990.24
PEWQ01000025.1_15,PF01618.19
PEWQ01000107.1_27,PF00290.23
PEWQ01000193.1_14,PF00448.25
PEWQ01000193.1_23,PF01709.23
PEWQ01000193.1_27,PF13646.9
PEWQ01000159.1_8,PF05168.17
PEWQ01000032.1_9,PF03319.16
PEWQ01000113.1_5,PF01297.20
PEWQ01000120.1_24,PF00731.23
PEWQ01000091.1_4,PF09918.12
PEWQ01000073.1_7,PF07238.17
PEWQ01000081.1_5,PF00361.23
PEWQ01000080.1_41,PF00436.28
PEWQ01000080.1_45,PF09997.12
PEWQ01000110.1_12,PF03023.17
MNYI01000121.1_6,PF02504.18
MNYI01000121.1_9,PF07927.15
MNYI01000205.1_7,PF01548.20
MNYI01000054.1_2,PF01016.22
MNYI01000054.1_4,PF04327.15
MNYI01000068.1_12,PF00171.25
MNYI01000138.1_1,PF00290.23
MNYI01000198.1_6,PF18978.3
MNYI01000129.1_4,PF04365.16
MNYI01000030.1_5,PF01676.21
MNYI01000125.1_1,PF01850.24
MNYI01000025.1_5,PF00231.22
MNYI01000092.1_7,PF00227.29
MNYI01000066.1_6,PF00211.23
MNYI01000093.1_5,PF11449.11
MNYI01000018.1_5,PF02446.20
MNYI01000034.1_1,PF01493.22
MNYI01000193.1_2,PF04977.18
MNYI01000217.1_17,PF02091.18
MNYI01000101.1_3,PF08281.15
MNYI01000245.1_1,PF00890.27
MNYI01000178.1_4,PF01311.23
MNYI01000016.1_1,PF02308.19
MNYI01000016.1_6,PF19778.2
MNYI01000104.1_3,PF00271.34
MNYI01000230.1_2,PF04509.15
MNYI01000089.1_1,PF04350.16
MNYI01000220.1_3,PF04365.16
MNYI01000176.1_14,PF02542.19
MNYI01000083.1_3,PF13200.9
MNYI01000041.1_9,PF07494.14
MNYI01000072.1_9,PF01527.23
MNYI01000087.1_7,PF00072.27
MNYI01000235.1_12,PF20482.1
MNYI01000235.1_14,PF00329.22
MNYI01000124.1_3,PF02665.17
MNYI01000043.1_1,PF03609.17
MNYI01000043.1_12,PF01850.24
MNYI01000017.1_13,PF05140.17
MNYI01000001.1_4,PF07963.15
MNYI01000073.1_8,PF02445.19
MNYI01000185.1_13,PF01765.22
MNYI01000204.1_4,PF00420.27
MNYI01000204.1_7,PF00361.23
MNYI01000164.1_6,PF01288.23
MNYI01000164.1_28,PF10047.12
MNYI01000166.1_7,PF01496.22
MNYI01000136.1_4,PF03840.17
MNYI01000107.1_9,PF05685.15
MNYI01000042.1_5,PF00535.29
MNYI01000211.1_3,PF00475.21
DNCN01000073.1_3,PF01973.21
DNCN01000036.1_3,PF03237.18
DNCN01000036.1_7,PF10102.12
DNCN01000116.1_33,PF00416.25
DNCN01000175.1_14,PF02130.20
DNCN01000086.1_5,PF01165.23
DNCN01000086.1_11,PF03613.17
DNCN01000171.1_9,PF08899.14
DNCN01000171.1_11,PF08240.15
DNCN01000165.1_4,PF04977.18
DNCN01000189.1_2,PF00345.23
DNCN01000194.1_1,PF01894.20
DNCN01000039.1_3,PF00365.23
DNCN01000098.1_4,PF04972.20
DNCN01000100.1_4,PF00698.24
DNCN01000100.1_7,PF01783.26
DNCN01000127.1_3,PF04055.24
DNCN01000051.1_2,PF01025.22
DNCN01000121.1_3,PF08308.14
DNCN01000030.1_5,PF13768.9
DNCN01000131.1_2,PF03412.18
DNCN01000033.1_3,PF01257.22
DNCN01000075.1_3,PF17131.7
DNCN01000053.1_6,PF12675.10
DNCN01000135.1_1,PF01699.27
DNCN01000135.1_2,PF09527.13
DNCN01000183.1_6,PF04316.16
DNCN01000015.1_7,PF02472.19
DNCN01000185.1_6,PF00215.27
DHPR01000036.1_26,PF01300.21
DHPR01000008.1_2,PF20020.2
DHPR01000008.1_18,PF00361.23
DHPR01000008.1_32,PF07311.15
DHPR01000026.1_5,PF09704.13
DHPR01000020.1_9,PF00466.23
DHPR01000019.1_32,PF00551.22
DHPR01000019.1_55,PF00137.24
DHPR01000019.1_72,PF19543.2
DHPR01000010.1_31,PF04199.16
DHPR01000010.1_42,PF01496.22
DHPR01000010.1_57,PF04041.16
DHPR01000010.1_85,PF00149.31
DHPR01000038.1_6,PF00203.24
DHPR01000038.1_17,PF00347.26
DHPR01000038.1_24,PF00557.27
DHPR01000033.1_43,PF00162.22
DHPR01000033.1_53,PF04945.16
DHPR01000033.1_64,PF01029.21
DHPR01000033.1_72,PF03938.17
DHPR01000033.1_88,PF01208.20
DHPR01000033.1_149,PF00677.20
DHPR01000033.1_180,PF02594.19
DHPR01000033.1_186,PF02775.24
DHPR01000033.1_191,PF02575.19
DHPR01000033.1_217,PF00482.26
DHPR01000033.1_226,PF04964.17
DHPR01000033.1_245,PF01116.23
DHPR01000033.1_349,PF00588.22
DHPR01000033.1_368,PF00395.23
DHPR01000033.1_373,PF03739.17
DHPR01000033.1_392,PF12019.11
DHPR01000033.1_411,PF12571.11
DHPR01000033.1_459,PF06144.16
DHPR01000003.1_6,PF01558.21
DHPR01000013.1_46,PF03232.16
DHPR01000013.1_48,PF07561.14
DHPR01000013.1_52,PF07813.15
DHPR01000009.1_1,PF01408.25
DHPR01000022.1_13,PF02572.18
DHPR01000029.1_27,PF04308.15
DHPR01000029.1_73,PF13443.9
DHPR01000004.1_18,PF03787.18
DHPR01000004.1_21,PF03787.18
DHPR01000030.1_12,PF03065.18
DHPR01000018.1_13,PF00496.25
DHPR01000018.1_14,PF04055.24
DHPR01000035.1_28,PF02583.20
DHPR01000017.1_8,PF01165.23
DHPR01000039.1_4,PF02261.19
DHPR01000025.1_1,PF01261.27
DHPR01000011.1_11,PF18780.4
DHPR01000011.1_16,PF09861.12
DHPR01000011.1_21,PF03073.18
DHPR01000023.1_18,PF04909.17
DHPR01000012.1_6,PF05107.15
DHPR01000012.1_23,PF03331.16
DHPR01000012.1_93,PF02705.19
DHPR01000012.1_135,PF01497.21
DHPR01000012.1_139,PF00682.22
DHPR01000012.1_150,PF06245.14
DHPR01000012.1_189,PF08532.13
DHPR01000012.1_196,PF13163.9
DHPR01000012.1_263,PF02540.20
DHPR01000012.1_265,PF00294.27
DHPR01000012.1_281,PF04765.16
DHPR01000012.1_290,PF10418.12
DTLL01000100.1_28,PF01551.25
DTLL01000100.1_46,PF07676.15
DTLL01000086.1_19,PF01343.21
DTLL01000106.1_20,PF00692.22
DTLL01000089.1_17,PF00164.28
DTLL01000047.1_27,PF00344.23
DTLL01000009.1_17,PF07136.14
DTLL01000107.1_21,PF00202.24
DTLL01000071.1_13,PF07949.15
DTLL01000083.1_13,PF13231.9
DTLL01000083.1_16,PF03652.18
DTLL01000138.1_16,PF18962.3
DTLL01000040.1_12,PF00528.25
DTLL01000064.1_16,PF04471.15
DTLL01000021.1_6,PF03740.16
DTLL01000033.1_12,PF01121.23
DTLL01000018.1_10,PF02569.18
DTLL01000057.1_1,PF14349.9
DTLL01000111.1_8,PF13174.9
DTLL01000097.1_2,PF01515.22
DTLL01000038.1_7,PF02754.19
DTLL01000038.1_9,PF02754.19
DTLL01000124.1_9,PF00237.22
DTLL01000070.1_5,PF18962.3
DTLL01000027.1_6,PF01951.19
DTLL01000096.1_3,PF01551.25
DTLL01000053.1_2,PF05635.14
DTLL01000010.1_6,PF01927.19
DTLL01000145.1_4,PF01894.20
DTLL01000121.1_4,PF00005.30
DTLL01000008.1_7,PF09827.12
DTLL01000056.1_1,PF12705.10
DTLL01000074.1_5,PF02033.21
DTLL01000001.1_1,PF00380.22
DTLL01000001.1_3,PF00889.22
DTLL01000081.1_4,PF01345.21
QNEG01000011.1_8,PF05681.17
QNEG01000012.1_2,PF13860.9
QNEG01000030.1_1,PF01364.21
QNEG01000033.1_8,PF03334.17
QNEG01000034.1_11,PF01894.20
QNEG01000036.1_5,PF04187.16
QNEG01000038.1_1,PF13020.9
QNEG01000046.1_1,PF16916.8
QNEG01000048.1_4,PF03259.20
QNEG01000054.1_2,PF04493.17
QNEG01000077.1_2,PF01075.20
QNEG01000089.1_3,PF05016.18
QNEG01000092.1_5,PF00121.21
QNEG01000098.1_6,PF00380.22
QNEG01000100.1_1,PF17963.4
QNEG01000101.1_4,PF00877.22
QNEG01000102.1_3,PF02569.18
QNEG01000104.1_3,PF04017.15
QNEG01000127.1_2,PF04029.17
QNEG01000136.1_1,PF01875.20
QNEG01000145.1_1,PF18962.3
QNEG01000145.1_3,PF00155.24
QNEG01000146.1_5,PF04509.15
QNEG01000148.1_2,PF02146.20
QNEG01000171.1_3,PF10502.12
QNEG01000177.1_4,PF00584.23
QNEG01000180.1_7,PF13464.9
QNEG01000190.1_7,PF00919.23
QNEG01000199.1_2,PF01048.23
QNEG01000201.1_3,PF00550.28
QNEG01000213.1_3,PF02581.20
QNEG01000237.1_2,PF00072.27
QNEG01000237.1_3,PF01957.21
QNEG01000243.1_1,PF04298.15
QNEG01000250.1_1,PF11741.11
QNEG01000274.1_4,PF00132.27
QNEG01000280.1_1,PF01636.26
QNEG01000282.1_1,PF04151.18
QNEG01000299.1_2,PF02683.18
QNEG01000339.1_2,PF02384.19
QNEG01000343.1_3,PF13585.9
QNEG01000356.1_1,PF01618.19
QNEG01000374.1_3,PF02673.21
QNEG01000380.1_1,PF18911.3
DSWB01000293.1_11,PF07676.15
DSWB01000406.1_17,PF00072.27
DSWB01000471.1_3,PF04085.17
DSWB01000407.1_1,PF06835.16
DSWB01000407.1_4,PF00294.27
DSWB01000314.1_13,PF04909.17
DSWB01000089.1_11,PF02659.18
DSWB01000717.1_9,PF02254.21
DSWB01000196.1_7,PF00977.24
DSWB01000570.1_3,PF04773.16
DSWB01000186.1_12,PF01964.21
DSWB01000719.1_2,PF07876.15
DSWB01000534.1_4,PF00528.25
DSWB01000481.1_9,PF13646.9
DSWB01000155.1_1,PF19571.2
DSWB01000215.1_8,PF10135.12
DSWB01000191.1_10,PF01196.22
DSWB01000663.1_4,PF00814.28
DSWB01000031.1_6,PF01155.22
DSWB01000034.1_2,PF14903.9
DSWB01000153.1_7,PF01227.25
DSWB01000214.1_1,PF02786.20
DSWB01000388.1_1,PF00501.31
DSWB01000011.1_3,PF01312.22
DSWB01000011.1_4,PF01311.23
DSWB01000382.1_7,PF00437.23
DSWB01000163.1_4,PF00474.20
DSWB01000478.1_1,PF00041.24
DSWB01000620.1_4,PF02470.23
DSWB01000632.1_2,PF09822.12
DSWB01000492.1_2,PF00312.25
DSWB01000307.1_1,PF03947.21
DSWB01000551.1_2,PF12728.10
DSWB01000671.1_1,PF03116.18
DSWB01000044.1_1,PF00501.31
DSWB01000223.1_4,PF00584.23
DSWB01000367.1_3,PF10668.12
DSWB01000168.1_3,PF00072.27
MWCD01000001.1_100,PF13507.9
