genome_accession,protein_id,category
GB_GCA_001730085.1,MDLB01000057.1_7,characterised_at_t0
GB_GCA_001730085.1,MDLB01000050.1_3,characterised_at_t0
GB_GCA_001730085.1,MDLB01000042.1_8,characterised_at_t0
GB_GCA_001730085.1,MDLB01000088.1_5,characterised_at_t0
GB_GCA_001730085.1,MDLB01000096.1_3,characterised_at_t0
GB_GCA_001730085.1,MDLB01000025.1_1,characterised_at_t0
GB_GCA_001730085.1,MDLB01000107.1_52,characterised_at_t0
GB_GCA_001730085.1,MDLB01000103.1_14,characterised_at_t0
GB_GCA_001730085.1,MDLB01000092.1_19,characterised_at_t0
GB_GCA_001730085.1,MDLB01000094.1_19,characterised_at_t0
GB_GCA_001730085.1,MDLB01000083.1_12,characterised_at_t0
GB_GCA_001730085.1,MDLB01000107.1_42,characterised_at_t0
GB_GCA_001730085.1,MDLB01000022.1_6,characterised_at_t0
GB_GCA_001730085.1,MDLB01000094.1_7,characterised_at_t0
GB_GCA_001730085.1,MDLB01000099.1_1,characterised_at_t0
GB_GCA_001730085.1,MDLB01000081.1_6,characterised_at_t0
GB_GCA_001730085.1,MDLB01000080.1_1,characterised_at_t0
GB_GCA_001730085.1,MDLB01000085.1_13,characterised_at_t0
GB_GCA_001730085.1,MDLB01000020.1_1,characterised_at_t0
GB_GCA_001730085.1,MDLB01000107.1_87,characterised_at_t0
GB_GCA_001730085.1,MDLB01000073.1_13,characterised_at_t0
GB_GCA_001730085.1,MDLB01000016.1_2,characterised_at_t0
GB_GCA_001730085.1,MDLB01000088.1_16,characterised_at_t0
GB_GCA_001730085.1,MDLB01000076.1_2,characterised_at_t0
GB_GCA_001730085.1,MDLB01000062.1_1,characterised_at_t0
GB_GCA_001730085.1,MDLB01000042.1_4,characterised_at_t0
GB_GCA_001730085.1,MDLB01000062.1_2,characterised_at_t0
GB_GCA_001730085.1,MDLB01000106.1_43,characterised_at_t0
GB_GCA_001730085.1,MDLB01000100.1_12,characterised_at_t0
GB_GCA_001730085.1,MDLB01000036.1_4,characterised_at_t0
GB_GCA_001730085.1,MDLB01000067.1_9,characterised_at_t0
GB_GCA_001730085.1,MDLB01000083.1_6,characterised_at_t0
GB_GCA_001730085.1,MDLB01000095.1_5,characterised_at_t0
GB_GCA_001730085.1,MDLB01000107.1_4,characterised_at_t0
GB_GCA_001730085.1,MDLB01000096.1_18,characterised_at_t0
GB_GCA_001730085.1,MDLB01000087.1_3,characterised_at_t0
GB_GCA_001730085.1,MDLB01000039.1_2,characterised_at_t0
GB_GCA_001730085.1,MDLB01000101.1_3,characterised_at_t0
GB_GCA_001730085.1,MDLB01000095.1_13,characterised_at_t0
GB_GCA_001730085.1,MDLB01000031.1_7,characterised_at_t0
GB_GCA_001730085.1,MDLB01000055.1_8,characterised_at_t0
GB_GCA_001730085.1,MDLB01000097.1_1,characterised_at_t0
GB_GCA_001730085.1,MDLB01000100.1_41,characterised_at_t0
GB_GCA_001730085.1,MDLB01000103.1_35,characterised_at_t0
GB_GCA_001730085.1,MDLB01000031.1_6,characterised_at_t0
GB_GCA_001730085.1,MDLB01000108.1_37,characterised_at_t0
GB_GCA_001730085.1,MDLB01000087.1_6,characterised_at_t0
GB_GCA_001730085.1,MDLB01000019.1_1,characterised_at_t0
GB_GCA_001730085.1,MDLB01000108.1_27,characterised_at_t0
GB_GCA_001730085.1,MDLB01000068.1_14,characterised_at_t0
GB_GCA_001730085.1,MDLB01000082.1_2,characterised_at_t0
GB_GCA_001730085.1,MDLB01000103.1_30,characterised_at_t0
GB_GCA_001730085.1,MDLB01000082.1_8,characterised_at_t0
GB_GCA_003222135.1,QHUM01000041.1_93,characterised_at_t0
GB_GCA_003222135.1,QHUM01000055.1_11,characterised_at_t0
GB_GCA_003222135.1,QHUM01000057.1_93,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000118.1_3,characterised_at_t0
GB_GCA_003222135.1,QHUM01000042.1_6,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000046.1_7,characterised_at_t0
GB_GCA_003222135.1,QHUM01000058.1_28,characterised_at_t0
GB_GCA_003222135.1,QHUM01000061.1_10,characterised_at_t0
GB_GCA_003222135.1,QHUM01000046.1_29,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000002.1_13,characterised_at_t0
GB_GCA_003222135.1,QHUM01000060.1_18,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000030.1_8,characterised_at_t0
GB_GCA_003222135.1,QHUM01000037.1_19,characterised_at_t0
GB_GCA_003222135.1,QHUM01000018.1_15,characterised_at_t0
GB_GCA_003222135.1,QHUM01000015.1_27,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000011.1_7,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000107.1_2,characterised_at_t0
GB_GCA_003222135.1,QHUM01000022.1_14,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000021.1_12,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000105.1_19,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000082.1_1,characterised_at_t0
GB_GCA_003222135.1,QHUM01000044.1_93,characterised_at_t0
GB_GCA_003222135.1,QHUM01000059.1_44,characterised_at_t0
GB_GCA_003222135.1,QHUM01000043.1_23,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000038.1_74,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000087.1_2,characterised_at_t0
GB_GCA_003222135.1,QHUM01000003.1_2,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000129.1_13,characterised_at_t0
GB_GCA_003222135.1,QHUM01000065.1_16,characterised_at_t0
GB_GCA_003222135.1,QHUM01000050.1_68,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000003.1_3,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000104.1_19,characterised_at_t0
GB_GCA_003222135.1,QHUM01000072.1_5,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000083.1_3,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000067.1_14,characterised_at_t0
GB_GCA_003222135.1,QHUM01000052.1_50,characterised_at_t0
GB_GCA_003222135.1,QHUM01000041.1_25,characterised_at_t0
GB_GCA_003222135.1,QHUM01000057.1_86,characterised_at_t0
GB_GCA_003222135.1,QHUM01000041.1_77,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000059.1_14,characterised_at_t0
GB_GCA_003222135.1,QHUM01000045.1_37,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000146.1_1,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000141.1_19,characterised_at_t0
GB_GCA_003222135.1,QHUM01000038.1_34,characterised_at_t0
GB_GCA_003222135.1,QHUM01000041.1_63,characterised_at_t0
GB_GCA_003222135.1,QHUM01000039.1_60,characterised_at_t0
GB_GCA_003222135.1,QHUM01000037.1_13,characterised_at_t0
GB_GCA_003222135.1,QHUM01000055.1_34,characterised_at_t0
GB_GCA_003222135.1,QHUM01000039.1_97,characterised_at_t0
GB_GCA_003222135.1,QHUM01000007.1_6,characterised_at_t0
GB_GCA_003222135.1,QHUM01000046.1_79,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000050.1_5,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000038.1_27,characterised_at_t0
GB_GCA_003222135.1,QHUM01000066.1_39,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000115.1_61,characterised_at_t0
GB_GCA_003222135.1,QHUM01000041.1_71,characterised_at_t0
GB_GCA_003222135.1,QHUM01000040.1_65,characterised_at_t0
GB_GCA_003222135.1,QHUM01000043.1_83,characterised_at_t0
GB_GCA_003222135.1,QHUM01000041.1_24,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000117.1_4,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000079.1_6,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000019.1_5,characterised_at_t0
GB_GCA_003222135.1,QHUM01000043.1_49,characterised_at_t0
GB_GCA_003222135.1,QHUM01000038.1_139,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000145.1_14,characterised_at_t0
GB_GCA_003222135.1,QHUM01000043.1_65,characterised_at_t0
GB_GCA_003222135.1,QHUM01000070.1_17,characterised_at_t0
GB_GCA_003222135.1,QHUM01000037.1_90,characterised_at_t0
GB_GCA_003222135.1,QHUM01000046.1_4,characterised_at_t0
GB_GCA_003222135.1,QHUM01000043.1_13,characterised_at_t0
GB_GCA_003222135.1,QHUM01000028.1_5,characterised_at_t0
GB_GCA_003222135.1,QHUM01000057.1_14,characterised_at_t0
GB_GCA_003222135.1,QHUM01000065.1_3,characterised_at_t0
GB_GCA_003222135.1,QHUM01000042.1_66,characterised_at_t0
GB_GCA_003222135.1,QHUM01000018.1_6,characterised_at_t0
GB_GCA_003222135.1,QHUM01000011.1_7,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000073.1_5,characterised_at_t0
GB_GCA_003222135.1,QHUM01000046.1_22,characterised_at_t0
GB_GCA_003222135.1,QHUM01000038.1_155,characterised_at_t0
GB_GCA_003222135.1,QHUM01000043.1_37,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000038.1_66,characterised_at_t0
GB_GCA_003222135.1,QHUM01000053.1_108,characterised_at_t0
GB_GCA_003222135.1,QHUM01000041.1_94,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000145.1_7,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000020.1_36,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000078.1_1,characterised_at_t0
GB_GCA_003222135.1,QHUM01000039.1_125,characterised_at_t0
GB_GCA_003222135.1,QHUM01000048.1_46,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000039.1_13,characterised_at_t0
GB_GCA_003222135.1,QHUM01000046.1_32,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000042.1_5,characterised_at_t0
GB_GCA_003222135.1,QHUM01000044.1_34,characterised_at_t0
GB_GCA_003222135.1,QHUM01000044.1_58,characterised_at_t0
GB_GCA_003222135.1,QHUM01000050.1_70,characterised_at_t0
GB_GCA_003222135.1,QHUM01000040.1_34,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000063.1_20,characterised_at_t0
GB_GCA_003222135.1,QHUM01000044.1_64,characterised_at_t0
GB_GCA_003222135.1,QHUM01000045.1_44,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000050.1_12,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000059.1_3,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000041.1_13,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000022.1_18,characterised_at_t0
GB_GCA_003222135.1,QHUM01000046.1_112,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000137.1_41,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000025.1_6,characterised_at_t0
GB_GCA_003222135.1,QHUM01000048.1_32,characterised_at_t0
GB_GCA_003222135.1,QHUM01000053.1_76,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000086.1_8,characterised_at_t0
GB_GCA_003222135.1,QHUM01000045.1_36,characterised_at_t0
GB_GCA_003222135.1,QHUM01000053.1_5,characterised_at_t0
GB_GCA_003222135.1,QHUM01000057.1_9,characterised_at_t0
GB_GCA_003222135.1,QHUM01000071.1_1,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000134.1_3,characterised_at_t0
GB_GCA_003222135.1,QHUM01000042.1_64,characterised_at_t0
GB_GCA_003222135.1,QHUM01000023.1_15,characterised_at_t0
GB_GCA_003222135.1,QHUM01000038.1_67,characterised_at_t0
GB_GCA_003222135.1,QHUM01000055.1_48,characterised_at_t0
GB_GCA_003222135.1,QHUM01000053.1_100,characterised_at_t0
GB_GCA_003222135.1,QHUM01000040.1_109,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000009.1_1,characterised_at_t0
GB_GCA_003222135.1,QHUM01000050.1_67,characterised_at_t0
GB_GCA_003222135.1,QHUM01000051.1_58,characterised_at_t0
GB_GCA_003222135.1,QHUM01000045.1_28,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000060.1_8,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000067.1_8,characterised_at_t0
GB_GCA_003222135.1,QHUM01000017.1_2,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000099.1_15,characterised_at_t0
GB_GCA_003222135.1,QHUM01000070.1_14,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000015.1_2,characterised_at_t0
GB_GCA_003222135.1,QHUM01000044.1_107,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000081.1_27,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000071.1_8,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000110.1_28,characterised_at_t0
GB_GCA_003222135.1,QHUM01000062.1_29,characterised_at_t0
GB_GCA_003222135.1,QHUM01000042.1_20,characterised_at_t0
GB_GCA_003222135.1,QHUM01000055.1_16,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000038.1_26,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000060.1_14,characterised_at_t0
GB_GCA_003222135.1,QHUM01000070.1_9,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000090.1_7,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000079.1_2,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000081.1_10,characterised_at_t0
GB_GCA_003222135.1,QHUM01000038.1_19,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000042.1_8,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000076.1_1,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000119.1_10,characterised_at_t0
GB_GCA_003222135.1,QHUM01000052.1_76,characterised_at_t0
GB_GCA_003222135.1,QHUM01000070.1_6,characterised_at_t0
GB_GCA_003222135.1,QHUM01000051.1_21,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000104.1_14,characterised_at_t0
GB_GCA_003222135.1,QHUM01000039.1_27,characterised_at_t0
GB_GCA_003222135.1,QHUM01000046.1_26,characterised_at_t0
GB_GCA_003222135.1,QHUM01000046.1_111,characterised_at_t0
GB_GCA_003222135.1,QHUM01000057.1_15,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000137.1_20,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000099.1_12,characterised_at_t0
GB_GCA_002313925.1,DCAZ01000138.1_3,characterised_at_t0
GB_GCA_003222135.1,QHUM01000038.1_129,characterised_at_t0
GB_GCA_002686955.1,NYZA01000260.1_12,characterised_at_t0
GB_GCA_002686955.1,NYZA01000041.1_15,characterised_at_t0
GB_GCA_002686955.1,NYZA01000219.1_11,characterised_at_t0
GB_GCA_002686955.1,NYZA01000113.1_10,characterised_at_t0
GB_GCA_002686955.1,NYZA01000127.1_11,characterised_at_t0
GB_GCA_002686955.1,NYZA01000170.1_12,characterised_at_t0
GB_GCA_002686955.1,NYZA01000068.1_12,characterised_at_t0
GB_GCA_002686955.1,NYZA01000108.1_39,characterised_at_t0
GB_GCA_002686955.1,NYZA01000227.1_8,characterised_at_t0
GB_GCA_002686955.1,NYZA01000036.1_3,characterised_at_t0
GB_GCA_002686955.1,NYZA01000014.1_13,characterised_at_t0
GB_GCA_002686955.1,NYZA01000035.1_9,characterised_at_t0
GB_GCA_002686955.1,NYZA01000012.1_14,characterised_at_t0
GB_GCA_002686955.1,NYZA01000122.1_8,characterised_at_t0
GB_GCA_002686955.1,NYZA01000164.1_2,characterised_at_t0
GB_GCA_002686955.1,NYZA01000081.1_4,characterised_at_t0
GB_GCA_002686955.1,NYZA01000020.1_9,characterised_at_t0
GB_GCA_002686955.1,NYZA01000193.1_16,characterised_at_t0
GB_GCA_002686955.1,NYZA01000150.1_1,characterised_at_t0
GB_GCA_002686955.1,NYZA01000032.1_5,characterised_at_t0
GB_GCA_002686955.1,NYZA01000133.1_14,characterised_at_t0
GB_GCA_002686955.1,NYZA01000010.1_14,characterised_at_t0
GB_GCA_002686955.1,NYZA01000079.1_7,characterised_at_t0
GB_GCA_002686955.1,NYZA01000205.1_8,characterised_at_t0
GB_GCA_002686955.1,NYZA01000068.1_17,characterised_at_t0
GB_GCA_002686955.1,NYZA01000205.1_21,characterised_at_t0
GB_GCA_002686955.1,NYZA01000249.1_4,characterised_at_t0
GB_GCA_002686955.1,NYZA01000239.1_22,characterised_at_t0
GB_GCA_002686955.1,NYZA01000233.1_3,characterised_at_t0
GB_GCA_002686955.1,NYZA01000229.1_3,characterised_at_t0
GB_GCA_002686955.1,NYZA01000162.1_19,characterised_at_t0
GB_GCA_002686955.1,NYZA01000011.1_4,characterised_at_t0
GB_GCA_002686955.1,NYZA01000057.1_5,characterised_at_t0
GB_GCA_002686955.1,NYZA01000241.1_8,characterised_at_t0
GB_GCA_002686955.1,NYZA01000204.1_9,characterised_at_t0
GB_GCA_002686955.1,NYZA01000185.1_2,characterised_at_t0
GB_GCA_002686955.1,NYZA01000249.1_5,characterised_at_t0
GB_GCA_002686955.1,NYZA01000004.1_12,characterised_at_t0
GB_GCA_002686955.1,NYZA01000110.1_1,characterised_at_t0
GB_GCA_002686955.1,NYZA01000193.1_11,characterised_at_t0
GB_GCA_002686955.1,NYZA01000173.1_9,characterised_at_t0
GB_GCA_002686955.1,NYZA01000190.1_8,characterised_at_t0
GB_GCA_002686955.1,NYZA01000001.1_8,characterised_at_t0
GB_GCA_002686955.1,NYZA01000219.1_16,characterised_at_t0
GB_GCA_002686955.1,NYZA01000110.1_6,characterised_at_t0
GB_GCA_002686955.1,NYZA01000134.1_2,characterised_at_t0
GB_GCA_002686955.1,NYZA01000049.1_6,characterised_at_t0
GB_GCA_002686955.1,NYZA01000011.1_27,characterised_at_t0
GB_GCA_002686955.1,NYZA01000066.1_27,characterised_at_t0
GB_GCA_002686955.1,NYZA01000083.1_1,characterised_at_t0
GB_GCA_002686955.1,NYZA01000086.1_2,characterised_at_t0
GB_GCA_002686955.1,NYZA01000128.1_8,characterised_at_t0
GB_GCA_002686955.1,NYZA01000201.1_11,characterised_at_t0
GB_GCA_002686955.1,NYZA01000058.1_5,characterised_at_t0
GB_GCA_002686955.1,NYZA01000227.1_22,characterised_at_t0
GB_GCA_002686955.1,NYZA01000143.1_58,characterised_at_t0
GB_GCA_002686955.1,NYZA01000162.1_21,characterised_at_t0
GB_GCA_002686955.1,NYZA01000036.1_12,characterised_at_t0
GB_GCA_002686955.1,NYZA01000120.1_3,characterised_at_t0
GB_GCA_002686955.1,NYZA01000187.1_8,characterised_at_t0
GB_GCA_002686955.1,NYZA01000185.1_4,characterised_at_t0
GB_GCA_002686955.1,NYZA01000252.1_10,characterised_at_t0
GB_GCA_002686955.1,NYZA01000192.1_7,characterised_at_t0
GB_GCA_002686955.1,NYZA01000121.1_3,characterised_at_t0
GB_GCA_002686955.1,NYZA01000130.1_3,characterised_at_t0
GB_GCA_002686955.1,NYZA01000143.1_24,characterised_at_t0
GB_GCA_002686955.1,NYZA01000171.1_11,characterised_at_t0
GB_GCA_002686955.1,NYZA01000177.1_10,characterised_at_t0
GB_GCA_002686955.1,NYZA01000080.1_16,characterised_at_t0
GB_GCA_002686955.1,NYZA01000120.1_49,characterised_at_t0
GB_GCA_002686955.1,NYZA01000241.1_2,characterised_at_t0
GB_GCA_002686955.1,NYZA01000093.1_15,characterised_at_t0
GB_GCA_002686955.1,NYZA01000258.1_6,characterised_at_t0
GB_GCA_002686955.1,NYZA01000134.1_10,characterised_at_t0
GB_GCA_002686955.1,NYZA01000035.1_5,characterised_at_t0
GB_GCA_002686955.1,NYZA01000144.1_23,characterised_at_t0
GB_GCA_002686955.1,NYZA01000069.1_2,characterised_at_t0
GB_GCA_002686955.1,NYZA01000006.1_12,characterised_at_t0
GB_GCA_002686955.1,NYZA01000227.1_3,characterised_at_t0
GB_GCA_002686955.1,NYZA01000080.1_11,characterised_at_t0
GB_GCA_002686955.1,NYZA01000108.1_40,characterised_at_t0
GB_GCA_002686955.1,NYZA01000145.1_4,characterised_at_t0
GB_GCA_002686955.1,NYZA01000208.1_6,characterised_at_t0
GB_GCA_002686955.1,NYZA01000015.1_1,characterised_at_t0
GB_GCA_002686955.1,NYZA01000257.1_16,characterised_at_t0
GB_GCA_002686955.1,NYZA01000131.1_9,characterised_at_t0
GB_GCA_002686955.1,NYZA01000136.1_15,characterised_at_t0
GB_GCA_002686955.1,NYZA01000168.1_6,characterised_at_t0
GB_GCA_002686955.1,NYZA01000068.1_14,characterised_at_t0
GB_GCA_002686955.1,NYZA01000017.1_45,characterised_at_t0
GB_GCA_002686955.1,NYZA01000143.1_26,characterised_at_t0
GB_GCA_002686955.1,NYZA01000239.1_24,characterised_at_t0
GB_GCA_002686955.1,NYZA01000221.1_3,characterised_at_t0
GB_GCA_002686955.1,NYZA01000248.1_2,characterised_at_t0
GB_GCA_002686955.1,NYZA01000077.1_9,characterised_at_t0
GB_GCA_002686955.1,NYZA01000198.1_7,characterised_at_t0
GB_GCA_002686955.1,NYZA01000066.1_22,characterised_at_t0
GB_GCA_002686955.1,NYZA01000037.1_10,characterised_at_t0
GB_GCA_002686955.1,NYZA01000162.1_17,characterised_at_t0
GB_GCA_002686955.1,NYZA01000076.1_8,characterised_at_t0
GB_GCA_002686955.1,NYZA01000164.1_10,characterised_at_t0
GB_GCA_002686955.1,NYZA01000039.1_6,characterised_at_t0
GB_GCA_002686955.1,NYZA01000128.1_7,characterised_at_t0
GB_GCA_002686955.1,NYZA01000055.1_9,characterised_at_t0
GB_GCA_002686955.1,NYZA01000181.1_6,characterised_at_t0
GB_GCA_002686955.1,NYZA01000258.1_33,characterised_at_t0
GB_GCA_002686955.1,NYZA01000016.1_10,characterised_at_t0
GB_GCA_002686955.1,NYZA01000109.1_5,characterised_at_t0
GB_GCA_002686955.1,NYZA01000133.1_10,characterised_at_t0
GB_GCA_002686955.1,NYZA01000249.1_40,characterised_at_t0
GB_GCA_002686955.1,NYZA01000181.1_10,characterised_at_t0
GB_GCA_002686955.1,NYZA01000119.1_11,characterised_at_t0
GB_GCA_002686955.1,NYZA01000231.1_1,characterised_at_t0
GB_GCA_002686955.1,NYZA01000120.1_56,characterised_at_t0
GB_GCA_002686955.1,NYZA01000088.1_3,characterised_at_t0
GB_GCA_002686955.1,NYZA01000011.1_3,characterised_at_t0
GB_GCA_002686955.1,NYZA01000143.1_3,characterised_at_t0
GB_GCA_002686955.1,NYZA01000143.1_10,characterised_at_t0
GB_GCA_002686955.1,NYZA01000260.1_10,characterised_at_t0
GB_GCA_002686955.1,NYZA01000269.1_5,characterised_at_t0
GB_GCA_002686955.1,NYZA01000028.1_1,characterised_at_t0
GB_GCA_002686955.1,NYZA01000226.1_11,characterised_at_t0
GB_GCA_002686955.1,NYZA01000144.1_12,characterised_at_t0
GB_GCA_002686955.1,NYZA01000017.1_6,characterised_at_t0
GB_GCA_002686955.1,NYZA01000022.1_5,characterised_at_t0
GB_GCA_002686955.1,NYZA01000166.1_20,characterised_at_t0
GB_GCA_002686955.1,NYZA01000176.1_30,characterised_at_t0
GB_GCA_002686955.1,NYZA01000133.1_21,characterised_at_t0
GB_GCA_002686955.1,NYZA01000125.1_17,characterised_at_t0
GB_GCA_002686955.1,NYZA01000177.1_4,characterised_at_t0
GB_GCA_002686955.1,NYZA01000243.1_10,characterised_at_t0
GB_GCA_002686955.1,NYZA01000237.1_12,characterised_at_t0
GB_GCA_002686955.1,NYZA01000143.1_8,characterised_at_t0
GB_GCA_002686955.1,NYZA01000017.1_19,characterised_at_t0
GB_GCA_002686955.1,NYZA01000106.1_3,characterised_at_t0
GB_GCA_002686955.1,NYZA01000038.1_7,characterised_at_t0
GB_GCA_002686955.1,NYZA01000171.1_25,characterised_at_t0
GB_GCA_002686955.1,NYZA01000122.1_9,characterised_at_t0
GB_GCA_002686955.1,NYZA01000165.1_1,characterised_at_t0
GB_GCA_002686955.1,NYZA01000228.1_2,characterised_at_t0
GB_GCA_002686955.1,NYZA01000205.1_22,characterised_at_t0
GB_GCA_002686955.1,NYZA01000126.1_7,characterised_at_t0
GB_GCA_002686955.1,NYZA01000196.1_3,characterised_at_t0
GB_GCA_002686955.1,NYZA01000169.1_6,characterised_at_t0
GB_GCA_002686955.1,NYZA01000008.1_25,characterised_at_t0
GB_GCA_002686955.1,NYZA01000258.1_17,characterised_at_t0
GB_GCA_002686955.1,NYZA01000029.1_4,characterised_at_t0
GB_GCA_002686955.1,NYZA01000265.1_9,characterised_at_t0
GB_GCA_002686955.1,NYZA01000004.1_1,characterised_at_t0
GB_GCA_002686955.1,NYZA01000243.1_11,characterised_at_t0
GB_GCA_002686955.1,NYZA01000178.1_6,characterised_at_t0
GB_GCA_002686955.1,NYZA01000260.1_14,characterised_at_t0
GB_GCA_002686955.1,NYZA01000144.1_20,characterised_at_t0
GB_GCA_002686955.1,NYZA01000235.1_8,characterised_at_t0
GB_GCA_002686955.1,NYZA01000010.1_6,characterised_at_t0
GB_GCA_002686955.1,NYZA01000227.1_23,characterised_at_t0
GB_GCA_002686955.1,NYZA01000241.1_9,characterised_at_t0
GB_GCA_002686955.1,NYZA01000175.1_3,characterised_at_t0
GB_GCA_903837445.1,CAILUR010000248.1_1,characterised_at_t0
GB_GCA_003159495.1,PLPI01000074.1_5,characterised_at_t0
GB_GCA_003159495.1,PLPI01000072.1_27,characterised_at_t0
GB_GCA_903837445.1,CAILUR010000049.1_6,characterised_at_t0
GB_GCA_003159495.1,PLPI01000042.1_15,characterised_at_t0
GB_GCA_903837445.1,CAILUR010000187.1_1,characterised_at_t0
GB_GCA_003159495.1,PLPI01000042.1_2,characterised_at_t0
GB_GCA_903837445.1,CAILUR010000148.1_3,characterised_at_t0
GB_GCA_003159495.1,PLPI01000110.1_2,characterised_at_t0
GB_GCA_003159495.1,PLPI01000129.1_28,characterised_at_t0
GB_GCA_903837445.1,CAILUR010000033.1_18,characterised_at_t0
GB_GCA_903837445.1,CAILUR010000051.1_4,characterised_at_t0
GB_GCA_003159495.1,PLPI01000091.1_7,characterised_at_t0
GB_GCA_903837445.1,CAILUR010000008.1_2,characterised_at_t0
GB_GCA_003159495.1,PLPI01000127.1_17,characterised_at_t0
GB_GCA_003159495.1,PLPI01000055.1_12,characterised_at_t0
GB_GCA_903837445.1,CAILUR010000218.1_4,characterised_at_t0
GB_GCA_003159495.1,PLPI01000031.1_20,characterised_at_t0
GB_GCA_003159495.1,PLPI01000106.1_7,characterised_at_t0
GB_GCA_003159495.1,PLPI01000084.1_38,characterised_at_t0
GB_GCA_003159495.1,PLPI01000103.1_11,characterised_at_t0
