genome_accession,protein_id,category,emb_row,role,is_positive,phylum,length_aa,pfam_family,distance,pvalue,novelty,baseline_distance
GB_GCA_016934335.1,JAFGTC010000116.1_18,dark_negative,13787,query,False,OLB16,143,,0.015268591640139162,0.6130868662514233,0.3869131337485767,0.015268591640139162
GB_GCA_002482685.1,DLGL01000082.1_6,dark_negative,28712,query,False,Bdellovibrionota,492,,0.015267813563957988,0.6131538410019423,0.38684615899805774,0.015267813563957988
RS_GCF_001542625.1,NZ_CP016279.1_6316,dark_negative,23086,query,False,Actinobacteriota,69,,0.015265825249489894,0.6132543031277209,0.3867456968722791,0.015265825249489894
GB_GCA_002297045.1,DBJE01000003.1_100,dark_negative,25020,query,False,Firmicutes,126,,0.015264911708741913,0.6132543031277209,0.3867456968722791,0.015264911708741913
GB_GCA_018897535.1,JAHIKO010000057.1_22,dark_negative,8909,query,False,Dependentiae,139,,0.015266375720975089,0.6132543031277209,0.3867456968722791,0.015266375720975089
GB_GCA_018335295.1,JAGXKI010000017.1_10,dark_negative,11086,query,False,Acidobacteriota,147,,0.015266112936573716,0.6132543031277209,0.3867456968722791,0.015266112936573716
GB_GCA_002305615.1,DBPU01000106.1_9,dark_negative,30455,query,False,Verrucomicrobiota,226,,0.015265626483147244,0.6132543031277209,0.3867456968722791,0.015265626483147244
GB_GCA_016288775.1,JAEELG010000086.1_10,dark_negative,16928,query,False,Bacteroidota,155,,0.015263947873341354,0.6132877905029803,0.3867122094970197,0.015263947873341354
GB_GCA_016931415.1,JAFGEW010000020.1_8,dark_negative,18335,query,False,JABMQX01,290,,0.015264230202555518,0.6132877905029803,0.3867122094970197,0.015264230202555518
GB_GCA_016192455.1,JACPUC010000002.1_106,dark_negative,22796,query,False,JACPUC01,290,,0.015264696983148428,0.6132877905029803,0.3867122094970197,0.015264696983148428
GB_GCA_013360195.1,JABWCQ010000011.1_81,dark_negative,9299,query,False,AABM5-125-24,560,,0.015264690346486942,0.6132877905029803,0.3867122094970197,0.015264690346486942
RS_GCF_900290275.1,NZ_LT985324.1_722,dark_negative,6999,query,False,Bacteroidota,384,,0.015264525369315551,0.6132877905029803,0.3867122094970197,0.015264525369315551
GB_GCA_910586425.1,CAJUHL010000034.1_2,dark_negative,27727,query,False,Firmicutes,84,,0.015263561983716945,0.61332127787824,0.38667872212176,0.015263561983716945
GB_GCA_903821905.1,CAIJMQ010000061.1_3,dark_negative,5098,query,False,CAIJMQ01,429,,0.01526240124007434,0.6133547652534994,0.3866452347465006,0.01526240124007434
GB_GCA_016840385.1,JAEOSL010000093.1_8,dark_negative,8646,query,False,Asgardarchaeota,84,,0.015262807295294745,0.6133547652534994,0.3866452347465006,0.015262807295294745
GB_GCA_003598085.1,QZKU01000019.1_40,dark_negative,31548,query,False,Abyssubacteria,381,,0.015262190937808184,0.613388252628759,0.38661174737124104,0.015262190937808184
GB_GCA_003135055.1,PLDF01000442.1_3,dark_negative,33324,query,False,Acidobacteriota,72,,0.015261530204673069,0.6134217400040185,0.3865782599959815,0.015261530204673069
GB_GCA_002327255.1,DCUM01000188.1_2,dark_negative,24174,query,False,KSB1,430,,0.01525912095217501,0.6134552273792779,0.38654477262072207,0.01525912095217501
RS_GCF_000523515.1,NZ_AWRU01000007.1_121,dark_negative,15096,query,False,Bacteroidota,38,,0.015258934676512691,0.6134552273792779,0.38654477262072207,0.015258934676512691
RS_GCF_003444775.1,NZ_CP021082.1_437,dark_negative,32956,query,False,Deinococcota,153,,0.015259412813750251,0.6134552273792779,0.38654477262072207,0.015259412813750251
GB_GCA_000814665.1,JWIH01000020.1_54,dark_negative,9423,query,False,Proteobacteria,191,,0.015259758980922555,0.6134552273792779,0.38654477262072207,0.015259758980922555
GB_GCA_019232725.1,JAFANK010000334.1_1,dark_negative,18111,query,False,Eremiobacterota,82,,0.01525896587389124,0.6134552273792779,0.38654477262072207,0.01525896587389124
GB_GCA_003551705.1,PUNJ01000100.1_8,dark_negative,11622,query,False,Chloroflexota,69,,0.015259401756838088,0.6134552273792779,0.38654477262072207,0.015259401756838088
GB_GCA_902773835.1,CACYFZ010000038.1_1,dark_negative,21672,query,False,Firmicutes_A,127,,0.015260127376342547,0.6134552273792779,0.38654477262072207,0.015260127376342547
GB_GCA_002418945.1,DIFC01000082.1_16,dark_negative,20108,query,False,Desulfobacterota_G,880,,0.015257881878306257,0.6134887147545376,0.3865112852454624,0.015257881878306257
GB_GCA_003136635.1,PLFD01000055.1_3,dark_negative,29489,query,False,FCPU426,147,,0.015258015932193558,0.6134887147545376,0.3865112852454624,0.015258015932193558
GB_GCA_012517325.1,JAAYVF010000006.1_63,dark_negative,9359,query,False,FEN-1099,324,,0.015257988970381376,0.6134887147545376,0.3865112852454624,0.015257988970381376
GB_GCA_014360335.1,JACIXS010000322.1_4,dark_negative,32020,query,False,DUMJ01,461,,0.015258329443739083,0.6134887147545376,0.3865112852454624,0.015258329443739083
GB_GCA_014584345.1,JACTNB010000016.1_96,dark_negative,28807,query,False,Planctomycetota,581,,0.015257851570386838,0.6134887147545376,0.3865112852454624,0.015257851570386838
GB_GCA_016933595.1,JAFGAQ010000225.1_12,dark_negative,14098,query,False,Verrucomicrobiota,81,,0.015257470054805978,0.613522202129797,0.386477797870203,0.015257470054805978
GB_GCA_016932385.1,JAFGCY010000078.1_8,dark_negative,25426,query,False,4484-113,118,,0.015257080711063686,0.6135556895050566,0.38644431049494343,0.015257080711063686
GB_GCA_018830585.1,JAHJSD010000089.1_21,dark_negative,6985,query,False,Patescibacteria,74,,0.015257172016866827,0.6135556895050566,0.38644431049494343,0.015257172016866827
GB_GCA_903875225.1,CAIQVJ010000048.1_22,dark_negative,25150,query,False,Myxococcota_A,483,,0.01525686006808875,0.6135556895050566,0.38644431049494343,0.01525686006808875
GB_GCA_016840385.1,JAEOSL010000060.1_16,dark_negative,6857,query,False,Asgardarchaeota,232,,0.015256622989434221,0.6135556895050566,0.38644431049494343,0.015256622989434221
GB_GCA_007132505.1,SLOM01000268.1_8,dark_negative,33044,query,False,Sumerlaeota,124,,0.015255762681750551,0.6135891768803161,0.3864108231196839,0.015255762681750551
RS_GCF_014334015.1,NZ_CP060488.1_3715,dark_negative,15889,query,False,Bacteroidota,135,,0.01525541028157822,0.6135891768803161,0.3864108231196839,0.01525541028157822
GB_GCA_018399795.1,JAGYOC010000031.1_4,dark_negative,33129,query,False,Chloroflexota,308,,0.015255834035957094,0.6135891768803161,0.3864108231196839,0.015255834035957094
GB_GCA_002422125.1,DITF01000191.1_7,dark_negative,32529,query,False,UBP17,199,,0.015254122314410767,0.6137231263813543,0.3862768736186457,0.015254122314410767
GB_GCA_910586745.1,CAJUJZ010000018.1_2,dark_negative,13178,query,False,Deferribacterota,235,,0.01525349067216153,0.6137566137566137,0.3862433862433863,0.01525349067216153
GB_GCA_003599815.1,QZJZ01000057.1_7,dark_negative,25714,query,False,Aureabacteria,113,,0.01525296484179417,0.6137901011318733,0.38620989886812673,0.01525296484179417
GB_GCA_012518595.1,JAAYRV010000139.1_11,dark_negative,6388,query,False,Firmicutes_G,550,,0.01525057306463864,0.6139910253834304,0.3860089746165696,0.01525057306463864
GB_GCA_011373345.1,DRXH01000118.1_6,dark_negative,25873,query,False,Thermoproteota,95,,0.015249548083872844,0.61402451275869,0.38597548724131003,0.015249548083872844
GB_GCA_013152825.1,JAADFP010000051.1_1,dark_negative,34023,query,False,CAIJMQ01,75,,0.01524942980318813,0.61402451275869,0.38597548724131003,0.01524942980318813
RS_GCF_001888165.1,NZ_CP015455.1_133,positive,3551,query,True,Desulfobacterota,135,,0.015249010636573001,0.6140580001339495,0.3859419998660505,0.015249010636573001
RS_GCF_900142785.1,NZ_FRCD01000019.1_69,dark_negative,29184,query,False,Bacteroidota,35,,0.01524850266607769,0.614091487509209,0.38590851249079094,0.01524850266607769
RS_GCF_016107545.1,NZ_JABASS010000009.1_2,dark_negative,14854,query,False,Proteobacteria,150,,0.015248751704738184,0.614091487509209,0.38590851249079094,0.015248751704738184
GB_GCA_002345475.1,DDWC01000195.1_14,positive,851,query,True,Firmicutes_H,112,,0.015248095314117482,0.6141249748844686,0.3858750251155314,0.015248095314117482
GB_GCA_001798265.1,MGRR01000035.1_2,dark_negative,24108,query,False,Bdellovibrionota_E,117,,0.015248098527933985,0.6141249748844686,0.3858750251155314,0.015248098527933985
GB_GCA_016930695.1,JAFGGD010000030.1_15,dark_negative,22793,query,False,JABDJQ01,575,,0.01524705932565742,0.614158462259728,0.38584153774027197,0.01524705932565742
GB_GCA_002403115.1,DHHE01000088.1_2,dark_negative,17095,query,False,Edwardsbacteria,141,,0.015247125651835147,0.614158462259728,0.38584153774027197,0.015247125651835147
GB_GCA_002084765.1,NBMB01000035.1_19,dark_negative,27749,query,False,4572-55,128,,0.015246500233468963,0.6142589243855067,0.38574107561449333,0.015246500233468963
GB_GCA_014649295.1,BMST01000001.1_350,dark_negative,6450,query,False,Actinobacteriota,77,,0.015245093284189926,0.6142924117607662,0.3857075882392338,0.015245093284189926
RS_GCF_018614775.1,NZ_JAGGOF010000035.1_31,dark_negative,21843,query,False,Proteobacteria,140,,0.015245967877493438,0.6142924117607662,0.3857075882392338,0.015245967877493438
GB_GCA_018812485.1,JAHJDO010000064.1_5,dark_negative,27692,query,False,JAHJDO01,58,,0.01524529257363787,0.6142924117607662,0.3857075882392338,0.01524529257363787
GB_GCA_001730085.1,MDLB01000078.1_4,positive,675,query,True,GCA-001730085,349,,0.015245398215524463,0.6142924117607662,0.3857075882392338,0.015245398215524463
RS_GCF_013404085.1,NZ_JABFHO010000001.1_409,dark_negative,12015,query,False,Bacteroidota,36,,0.015244259268278215,0.6143258991360256,0.38567410086397436,0.015244259268278215
GB_GCA_001730085.1,MDLB01000049.1_3,dark_negative,9386,query,False,GCA-001730085,77,,0.015244092941308397,0.6143258991360256,0.38567410086397436,0.015244092941308397
GB_GCA_016235085.1,JACRMA010000070.1_2,dark_negative,14994,query,False,Zixibacteria,79,,0.015242801197271571,0.6143258991360256,0.38567410086397436,0.015242801197271571
GB_GCA_012517325.1,JAAYVF010000013.1_27,dark_negative,22861,query,False,FEN-1099,294,,0.015242321302882944,0.6143258991360256,0.38567410086397436,0.015242321302882944
GB_GCA_011331325.1,DSSB01000095.1_1,positive,1694,query,True,UBA10199,88,,0.015244922022919827,0.6143258991360256,0.38567410086397436,0.015244922022919827
GB_GCA_018812585.1,JAHJDJ010000217.1_2,dark_negative,22302,query,False,AABM5-125-24,60,,0.015242650285853166,0.6143258991360256,0.38567410086397436,0.015242650285853166
GB_GCA_011368175.1,DSWB01000271.1_5,dark_negative,23131,query,False,UBP15,48,,0.015243966070255133,0.6143258991360256,0.38567410086397436,0.015243966070255133
GB_GCA_903904735.1,CAIVDM010000001.1_3,dark_negative,18898,query,False,Bdellovibrionota_C,81,,0.01524405603364356,0.6143258991360256,0.38567410086397436,0.01524405603364356
GB_GCA_001304035.1,LJUD01000155.1_8,dark_negative,33951,query,False,SM23-31,115,,0.015244027494322854,0.6143258991360256,0.38567410086397436,0.015244027494322854
GB_GCA_002084765.1,NBMB01000002.1_89,dark_negative,31668,query,False,4572-55,36,,0.015244109701184061,0.6143258991360256,0.38567410086397436,0.015244109701184061
GB_GCA_018220935.1,JAAOXU010000033.1_15,dark_negative,21147,query,False,SpSt-1190,249,,0.015240169230352096,0.6143593865112853,0.3856406134887147,0.015240169230352096
GB_GCA_012839925.1,DUMJ01000043.1_2,positive,1885,query,True,DUMJ01,597,,0.015241637588354551,0.6143593865112853,0.3856406134887147,0.015241637588354551
GB_GCA_017795025.1,CP051243.1_2863,dark_negative,33926,query,False,Bacteroidota,389,,0.015240323399640588,0.6143593865112853,0.3856406134887147,0.015240323399640588
GB_GCA_017453205.1,JAFTKO010000004.1_1,dark_negative,29563,query,False,Firmicutes_A,72,,0.015241850259658695,0.6143593865112853,0.3856406134887147,0.015241850259658695
GB_GCA_003220435.1,QHSL01000039.1_32,dark_negative,23541,query,False,Methylomirabilota,113,,0.015239917683872162,0.6144263612618043,0.3855736387381957,0.015239917683872162
GB_GCA_002714785.1,PAYP01000005.1_27,dark_negative,24951,query,False,Poribacteria,755,,0.015239067063851941,0.6144598486370638,0.3855401513629362,0.015239067063851941
GB_GCA_015231885.1,JADGAT010000099.1_8,dark_negative,15326,query,False,SAR324,247,,0.015239298326497818,0.6144598486370638,0.3855401513629362,0.015239298326497818
GB_GCA_003151665.1,PLYD01000071.1_5,positive,1091,query,True,Dormibacterota,560,,0.015238958173724292,0.6144598486370638,0.3855401513629362,0.015238958173724292
GB_GCA_016840385.1,JAEOSL010000025.1_14,dark_negative,28554,query,False,Asgardarchaeota,150,,0.015239146402474346,0.6144598486370638,0.3855401513629362,0.015239146402474346
GB_GCA_002727195.1,PBWH01000005.1_254,dark_negative,6549,query,False,Latescibacterota,321,,0.015238133268385811,0.6145268233875829,0.3854731766124171,0.015238133268385811
GB_GCA_003457135.1,DMSQ01000064.1_32,dark_negative,20512,query,False,Bacteroidota,94,,0.015237430029460786,0.6145603107628423,0.38543968923715766,0.015237430029460786
GB_GCA_007132505.1,SLOM01000257.1_5,positive,1503,query,True,Sumerlaeota,477,,0.015236566677719554,0.6145603107628423,0.38543968923715766,0.015236566677719554
GB_GCA_011374175.1,DRUY01000122.1_12,dark_negative,28025,query,False,Thermodesulfobiota,224,,0.015236575104241878,0.6145603107628423,0.38543968923715766,0.015236575104241878
GB_GCA_002327255.1,DCUM01000012.1_3,dark_negative,5152,query,False,KSB1,303,,0.015236727564625952,0.6145603107628423,0.38543968923715766,0.015236727564625952
GB_GCA_002069885.1,MWCD01000032.1_15,dark_negative,10598,query,False,UBP15,676,,0.015235837573391708,0.614660772888621,0.385339227111379,0.015235837573391708
GB_GCA_016929575.1,JAFGIQ010000082.1_4,dark_negative,33408,query,False,FCPU426,437,,0.015235083307198315,0.6147277476391401,0.38527225236085993,0.015235083307198315
GB_GCA_003135055.1,PLDF01000488.1_16,dark_negative,30613,query,False,Acidobacteriota,195,,0.01523552779022408,0.6147277476391401,0.38527225236085993,0.01523552779022408
GB_GCA_018897535.1,JAHIKO010000041.1_5,dark_negative,22913,query,False,Dependentiae,230,,0.015234518244920659,0.6147612350143996,0.3852387649856004,0.015234518244920659
GB_GCA_016192885.1,JACPTH010000108.1_4,dark_negative,23930,query,False,Riflebacteria,918,,0.015234684396349008,0.6147612350143996,0.3852387649856004,0.015234684396349008
GB_GCA_019232725.1,JAFANK010000172.1_11,dark_negative,29295,query,False,Eremiobacterota,140,,0.015234873500325352,0.6147612350143996,0.3852387649856004,0.015234873500325352
GB_GCA_003159495.1,PLPI01000017.1_1,dark_negative,22272,query,False,Goldbacteria,192,,0.015234165558090873,0.614794722389659,0.38520527761034096,0.015234165558090873
GB_GCA_006227105.1,SBFR01000216.1_6,dark_negative,23122,query,False,Bacteroidota,38,,0.015232408065517799,0.6148951845154377,0.3851048154845623,0.015232408065517799
GB_GCA_015231885.1,JADGAT010000183.1_3,dark_negative,28546,query,False,SAR324,117,,0.015231435535116012,0.6149621592659567,0.38503784073404335,0.015231435535116012
GB_GCA_002747875.1,PDQT01000087.1_1,dark_negative,11566,query,False,Krumholzibacteriota,99,,0.015231492926240797,0.6149621592659567,0.38503784073404335,0.015231492926240797
GB_GCA_016926495.1,JAFGOL010000173.1_3,dark_negative,26354,query,False,JAFGOL01,103,,0.015230676870879867,0.6150291340164757,0.38497086598352426,0.015230676870879867
GB_GCA_016934125.1,JAFGTL010000806.1_4,positive,2666,query,True,Hydrogenedentota,314,,0.015228470814837669,0.6151295961422544,0.3848704038577456,0.015228470814837669
GB_GCA_003235575.1,QJVW01000054.1_5,dark_negative,6343,query,False,Eisenbacteria,229,,0.015227380110408672,0.6151630835175139,0.3848369164824861,0.015227380110408672
GB_GCA_016931415.1,JAFGEW010000134.1_1,dark_negative,24423,query,False,JABMQX01,90,,0.015227632982792106,0.6151630835175139,0.3848369164824861,0.015227632982792106
GB_GCA_903905455.1,CAIVGN010000167.1_11,dark_negative,16911,query,False,Myxococcota,80,,0.015227114733750314,0.6151630835175139,0.3848369164824861,0.015227114733750314
RS_GCF_006538365.1,NZ_BJKN01000004.1_15,dark_negative,28707,query,False,Firmicutes_B,68,,0.015228224187698713,0.6151630835175139,0.3848369164824861,0.015228224187698713
GB_GCA_002422125.1,DITF01000246.1_7,dark_negative,7781,query,False,UBP17,256,,0.01522842641488371,0.6151630835175139,0.3848369164824861,0.01522842641488371
GB_GCA_001798265.1,MGRR01000102.1_42,dark_negative,14055,query,False,Bdellovibrionota_E,206,,0.015228367659909803,0.6151630835175139,0.3848369164824861,0.015228367659909803
GB_GCA_002440765.1,DJVC01000111.1_50,dark_negative,18795,query,False,UBA6266,159,,0.015226025919605358,0.615230058268033,0.384769941731967,0.015226025919605358
GB_GCA_016713535.1,JADJOY010000036.1_8,dark_negative,21372,query,False,JADJOY01,107,,0.01522680084184298,0.615230058268033,0.384769941731967,0.01522680084184298
GB_GCA_003647755.1,QMNL01000013.1_3,dark_negative,20032,query,False,B130-G9,70,,0.015226161425569585,0.615230058268033,0.384769941731967,0.015226161425569585
GB_GCA_016202645.1,JACQOF010000140.1_28,dark_negative,19127,query,False,Lindowbacteria,334,,0.015226806891588085,0.615230058268033,0.384769941731967,0.015226806891588085
GB_GCA_018725485.1,QLUP01000077.1_8,dark_negative,23902,query,False,HKB111,87,,0.015225242146756201,0.6153640077690711,0.3846359922309289,0.015225242146756201
GB_GCA_016180645.1,JACPAV010000006.1_141,dark_negative,27258,query,False,JACPQY01,97,,0.015224597977886379,0.6154644698948497,0.3845355301051503,0.015224597977886379
GB_GCA_003551705.1,PUNJ01000113.1_4,dark_negative,14737,query,False,Chloroflexota,123,,0.015224100359992953,0.6154979572701091,0.38450204272989086,0.015224100359992953
GB_GCA_001774505.1,MFAF01000072.1_1,dark_negative,12471,query,False,RBG-13-66-14,93,,0.015223442303666457,0.6155649320206282,0.38443506797937177,0.015223442303666457
GB_GCA_002897695.1,BDTG01000045.1_6,dark_negative,7648,query,False,BMS3Abin14,155,,0.01522277396025884,0.6156653941464068,0.38433460585359325,0.01522277396025884
GB_GCA_001791795.1,MGFH01000225.1_12,dark_negative,27888,query,False,Wallbacteria,446,,0.015222136780613816,0.6157658562721854,0.3842341437278146,0.015222136780613816
RS_GCF_000243455.1,NZ_AGJL01000077.1_5,dark_negative,32559,query,False,Methanobacteriota_A,23,,0.01522119749639217,0.6157993436474449,0.38420065635255507,0.01522119749639217
